# per-point sample; dqdx in e/cm, rr/x/y/z/dx in cm
# drift_cm = 202.05 - |x| (anode at |x|=202.05); drift_us = drift_cm / 0.1563
particle	event	block	rr	dqdx	dx	x	y	z	drift_cm	drift_us
proton	386838	160	77.069	81310.7	0.5726	-57.30	-140.12	12.06	144.75	926.1
proton	386838	160	76.449	77566.6	0.6108	-57.61	-140.27	12.57	144.44	924.1
proton	386838	160	75.847	77559.8	0.6632	-57.90	-140.43	13.08	144.15	922.3
proton	386838	160	75.123	82903.9	0.6629	-58.26	-140.65	13.66	143.79	920.0
proton	386838	160	74.521	100639.7	0.7805	-58.59	-140.82	14.13	143.46	917.8
proton	386838	160	73.562	90051.2	0.7306	-59.08	-141.08	14.92	142.97	914.7
proton	386838	160	73.060	77211.1	0.5539	-59.33	-141.25	15.32	142.72	913.1
proton	386838	160	72.454	79642.0	0.5661	-59.63	-141.42	15.82	142.42	911.2
proton	386838	160	71.928	84680.9	0.5261	-59.87	-141.54	16.27	142.18	909.6
proton	386838	160	71.402	90231.3	0.5198	-60.12	-141.65	16.72	141.93	908.1
proton	386838	160	70.888	88966.5	0.5135	-60.39	-141.78	17.14	141.66	906.4
proton	386838	160	70.375	82183.0	0.5002	-60.65	-141.90	17.56	141.40	904.7
proton	386838	160	69.888	78354.1	0.5952	-60.90	-142.01	17.96	141.15	903.0
proton	386838	160	69.184	78915.6	0.6662	-61.23	-142.29	18.52	140.82	900.9
proton	386838	160	68.556	79239.0	0.7083	-61.56	-142.35	19.05	140.49	898.8
proton	386838	160	67.768	81064.5	0.6530	-61.97	-142.59	19.68	140.08	896.2
proton	386838	160	67.250	81809.4	0.6206	-62.20	-142.83	20.08	139.85	894.8
proton	386838	160	66.527	87503.5	0.8234	-62.49	-143.04	20.71	139.56	892.9
proton	386838	160	65.603	81459.0	0.7538	-63.01	-143.26	21.44	139.04	889.6
proton	386838	160	65.019	93320.2	0.5447	-63.33	-143.41	21.90	138.72	887.5
proton	386838	160	64.513	94255.1	0.5278	-63.59	-143.51	22.33	138.46	885.8
proton	386838	160	63.963	97942.0	0.6109	-63.86	-143.65	22.79	138.19	884.1
proton	386838	160	63.291	106304.6	0.6110	-64.21	-143.84	23.33	137.84	881.9
proton	386838	160	62.741	95102.4	0.6822	-64.48	-143.98	23.78	137.57	880.1
proton	386838	160	61.927	87483.5	0.7847	-64.89	-144.21	24.45	137.16	877.5
proton	386838	160	61.172	90131.2	0.6360	-65.27	-144.39	25.07	136.78	875.1
proton	386838	160	60.655	97499.4	0.5168	-65.53	-144.51	25.51	136.52	873.5
proton	386838	160	60.138	102205.1	0.5214	-65.78	-144.60	25.95	136.27	871.9
proton	386838	160	59.612	104556.5	0.5349	-66.00	-144.76	26.40	136.05	870.4
proton	386838	160	59.069	105753.0	0.5560	-66.36	-144.89	26.79	135.69	868.2
proton	386838	160	58.500	99090.8	0.6489	-66.60	-145.04	27.28	135.45	866.6
proton	386838	160	57.771	87537.3	0.7798	-66.96	-145.19	27.90	135.09	864.3
proton	386838	160	56.941	89809.9	0.6732	-67.38	-145.40	28.58	134.67	861.6
proton	386838	160	56.424	97230.4	0.5866	-67.61	-145.55	29.01	134.44	860.1
proton	386838	160	55.767	93373.1	0.6301	-67.96	-145.68	29.56	134.09	857.9
proton	386838	160	55.164	92584.4	0.6241	-68.26	-145.74	30.08	133.79	856.0
proton	386838	160	54.519	91179.0	0.5927	-68.59	-145.95	30.59	133.46	853.9
proton	386838	160	53.979	94610.4	0.5988	-68.85	-146.12	31.03	133.20	852.2
proton	386838	160	53.322	84815.2	0.6385	-69.16	-146.24	31.60	132.89	850.2
proton	386838	160	52.702	78279.0	0.6424	-69.48	-146.29	32.13	132.57	848.2
proton	386838	160	52.037	79688.3	0.7854	-69.78	-146.47	32.69	132.27	846.2
proton	386838	160	51.131	86049.1	0.7461	-70.23	-146.70	33.44	131.82	843.3
proton	386838	160	50.545	97274.4	0.6759	-70.51	-146.89	33.92	131.54	841.6
proton	386838	160	49.779	95605.2	0.6769	-70.89	-147.03	34.58	131.16	839.2
proton	386838	160	49.191	101044.8	0.5441	-71.19	-147.22	35.05	130.86	837.2
proton	386838	160	48.691	93891.9	0.5388	-71.46	-147.33	35.45	130.59	835.5
proton	386838	160	48.113	85863.9	0.5511	-71.64	-147.47	35.98	130.41	834.3
proton	386838	160	47.589	84640.6	0.6260	-72.02	-147.59	36.33	130.03	831.9
proton	386838	160	46.861	93970.9	0.7077	-72.33	-147.83	36.94	129.72	829.9
proton	386838	160	46.173	97622.0	0.6430	-72.67	-147.97	37.52	129.38	827.8
proton	386838	160	45.575	95522.8	0.6292	-72.98	-148.17	37.99	129.07	825.8
proton	386838	160	44.915	88674.8	0.5944	-73.26	-148.37	38.55	128.79	824.0
proton	386838	160	44.386	87378.1	0.5333	-73.54	-148.36	39.00	128.51	822.2
proton	386838	160	43.848	89244.3	0.5919	-73.82	-148.39	39.46	128.23	820.4
proton	386838	160	43.203	100493.5	0.5819	-74.12	-148.68	39.95	127.93	818.5
proton	386838	160	42.685	103106.7	0.5182	-74.38	-148.78	40.39	127.67	816.8
proton	386838	160	42.166	96551.3	0.6064	-74.64	-148.88	40.83	127.41	815.1
proton	386838	160	41.472	98180.4	0.6525	-74.95	-149.04	41.43	127.10	813.2
proton	386838	160	40.861	93610.2	0.5865	-75.31	-149.21	41.90	126.74	810.9
proton	386838	160	40.299	90372.6	0.5627	-75.58	-149.34	42.37	126.47	809.2
proton	386838	160	39.736	92678.4	0.5696	-75.85	-149.47	42.85	126.20	807.5
proton	386838	160	39.160	99766.0	0.5713	-76.14	-149.64	43.31	125.91	805.6
proton	386838	160	38.594	110602.8	0.5564	-76.44	-149.71	43.79	125.61	803.7
proton	386838	160	38.047	103996.2	0.6894	-76.73	-149.79	44.25	125.32	801.8
proton	386838	160	37.215	101775.8	0.6615	-77.13	-149.94	44.96	124.92	799.2
proton	386838	160	36.724	115614.9	0.4858	-77.36	-150.13	45.35	124.69	797.8
proton	386838	160	36.243	118654.4	0.4804	-77.60	-150.24	45.75	124.45	796.2
proton	386838	160	35.763	108966.6	0.5067	-77.84	-150.34	46.15	124.21	794.7
proton	386838	160	35.230	104688.0	0.5329	-78.12	-150.46	46.59	123.93	792.9
proton	386838	160	34.697	114859.7	0.6374	-78.39	-150.57	47.04	123.66	791.2
proton	386838	160	33.955	116841.4	0.7342	-78.73	-150.76	47.67	123.32	789.0
proton	386838	160	33.229	97293.3	0.6223	-79.12	-150.90	48.27	122.93	786.5
proton	386838	160	32.711	105810.1	0.5718	-79.34	-151.03	48.72	122.71	785.1
proton	386838	160	32.085	120855.2	0.5630	-79.70	-151.07	49.23	122.35	782.8
proton	386838	160	31.585	125256.1	0.5005	-79.93	-151.19	49.65	122.12	781.3
proton	386838	160	31.084	119495.5	0.5892	-80.16	-151.32	50.08	121.89	779.8
proton	386838	160	30.406	115234.3	0.6201	-80.49	-151.40	50.66	121.56	777.7
proton	386838	160	29.844	110955.7	0.6527	-80.77	-151.53	51.14	121.28	776.0
proton	386838	160	29.101	102868.2	0.7571	-81.14	-151.71	51.76	120.91	773.6
proton	386838	160	28.330	108551.5	0.7032	-81.53	-151.83	52.41	120.52	771.1
proton	386838	160	27.694	107915.1	0.6935	-81.83	-152.01	52.94	120.22	769.2
proton	386838	160	26.943	105185.2	0.7127	-82.23	-152.21	53.55	119.82	766.6
proton	386838	160	26.269	111129.0	0.6343	-82.58	-152.35	54.11	119.47	764.4
proton	386838	160	25.674	115966.5	0.6336	-82.88	-152.45	54.61	119.17	762.4
proton	386838	160	25.002	112636.0	0.6759	-83.25	-152.58	55.16	118.80	760.1
proton	386838	160	24.322	113065.8	0.6640	-83.60	-152.69	55.73	118.45	757.9
proton	386838	160	23.674	122074.5	0.6514	-83.92	-152.78	56.28	118.13	755.8
proton	386838	160	23.020	117691.4	0.6385	-84.22	-152.93	56.84	117.83	753.9
proton	386838	160	22.397	113317.1	0.6016	-84.53	-153.05	57.37	117.52	751.9
proton	386838	160	21.816	114578.4	0.7571	-84.88	-152.96	57.82	117.17	749.6
proton	386838	160	20.883	116421.2	0.8293	-85.26	-153.40	58.55	116.79	747.2
proton	386838	160	20.158	117339.6	0.6826	-85.60	-153.47	59.19	116.45	745.1
proton	386838	160	19.517	118106.5	0.6228	-85.85	-153.60	59.76	116.20	743.4
proton	386838	160	18.912	119346.0	0.6281	-86.12	-153.74	60.29	115.93	741.7
proton	386838	160	18.261	121973.5	0.6307	-86.46	-153.81	60.84	115.59	739.5
proton	386838	160	17.651	125524.8	0.6376	-86.79	-153.92	61.34	115.26	737.4
proton	386838	160	16.986	129098.6	0.7103	-87.10	-154.07	61.91	114.95	735.4
proton	386838	160	16.230	132008.6	0.6932	-87.44	-154.22	62.57	114.61	733.3
proton	386838	160	15.600	134451.9	0.6297	-87.76	-154.28	63.11	114.29	731.3
proton	386838	160	14.971	136201.2	0.6988	-88.03	-154.45	63.65	114.02	729.5
proton	386838	160	14.202	136944.0	0.6531	-88.42	-154.65	64.29	113.63	727.0
proton	386838	160	13.665	136593.2	0.6262	-88.68	-154.74	64.74	113.37	725.3
proton	386838	160	12.950	135481.1	0.6281	-89.02	-154.94	65.34	113.03	723.1
proton	386838	160	12.408	133749.1	0.5687	-89.27	-155.11	65.79	112.78	721.6
proton	386838	160	11.812	131798.8	0.5774	-89.57	-155.24	66.29	112.48	719.6
proton	386838	160	11.254	129592.4	0.5598	-89.85	-155.38	66.76	112.20	717.9
proton	386838	160	10.693	127493.1	0.5523	-90.11	-155.50	67.24	111.94	716.2
proton	386838	160	10.149	126390.8	0.5436	-90.36	-155.47	67.72	111.69	714.6
proton	386838	160	9.605	127574.9	0.5183	-90.62	-155.44	68.19	111.43	713.0
proton	386838	160	9.113	130419.6	0.4929	-90.87	-155.67	68.55	111.18	711.4
proton	386838	160	8.620	151253.3	0.5933	-91.11	-155.90	68.91	110.94	709.8
proton	386838	160	7.926	165103.1	0.6855	-91.42	-156.14	69.48	110.63	707.8
proton	386838	160	7.249	161672.0	0.6236	-91.74	-156.29	70.06	110.31	705.8
proton	386838	160	6.679	156410.2	0.6387	-92.03	-156.47	70.52	110.02	703.9
proton	386838	160	5.971	157997.1	0.6556	-92.38	-156.61	71.12	109.67	701.7
proton	386838	160	5.368	167364.8	0.6158	-92.70	-156.72	71.61	109.35	699.6
proton	386838	160	4.740	175483.0	0.6103	-93.02	-156.85	72.14	109.03	697.6
proton	386838	160	4.147	178060.9	0.6097	-93.34	-157.04	72.60	108.71	695.5
proton	386838	160	3.520	184256.6	0.6448	-93.65	-157.14	73.13	108.40	693.5
proton	386838	160	2.857	195103.9	0.6434	-93.97	-157.33	73.68	108.08	691.5
proton	386838	160	2.233	210018.0	0.5815	-94.30	-157.50	74.19	107.75	689.4
proton	386838	160	1.694	218959.0	0.5817	-94.56	-157.58	74.65	107.49	687.7
proton	386838	160	1.070	230127.0	0.5958	-94.88	-157.68	75.18	107.17	685.7
proton	386838	160	0.503	256804.9	0.5350	-95.16	-157.95	75.60	106.89	683.9
proton	386838	160	0.000	277809.1	0.5515	-95.45	-158.10	75.98	106.60	682.0
proton	389544	130	23.658	75431.1	0.7247	-58.40	-196.19	277.34	143.65	919.1
proton	389544	130	22.808	89741.7	0.7678	-58.34	-195.88	278.13	143.71	919.4
proton	389544	130	22.122	99436.5	0.6290	-58.38	-195.57	278.74	143.67	919.2
proton	389544	130	21.550	107852.6	0.5460	-58.55	-195.52	279.28	143.50	918.1
proton	389544	130	21.030	111705.9	0.5302	-58.66	-195.40	279.78	143.39	917.4
proton	389544	130	20.490	106502.1	0.6537	-58.72	-195.18	280.27	143.33	917.0
proton	389544	130	19.723	102623.8	0.7270	-58.89	-195.08	281.01	143.16	915.9
proton	389544	130	19.036	119786.2	0.6360	-59.00	-194.86	281.65	143.05	915.2
proton	389544	130	18.451	129576.8	0.6070	-59.10	-194.76	282.22	142.95	914.6
proton	389544	130	17.822	124684.5	0.5743	-59.21	-194.67	282.83	142.84	913.9
proton	389544	130	17.302	116588.2	0.5766	-59.26	-194.59	283.34	142.79	913.6
proton	389544	130	16.669	117760.3	0.6528	-59.36	-194.49	283.96	142.69	912.9
proton	389544	130	15.996	120310.3	0.6931	-59.47	-194.20	284.55	142.58	912.2
proton	389544	130	15.282	124193.3	0.7244	-59.56	-193.94	285.22	142.49	911.6
proton	389544	130	14.548	141253.3	0.6259	-59.67	-193.64	285.88	142.38	911.0
proton	389544	130	14.031	133350.5	0.5471	-59.72	-193.57	286.39	142.33	910.6
proton	389544	130	13.453	124114.7	0.6562	-59.84	-193.49	286.95	142.21	909.9
proton	389544	130	12.718	121281.4	0.6746	-59.92	-193.26	287.64	142.13	909.3
proton	389544	130	12.104	118797.2	0.7255	-60.00	-193.08	288.22	142.05	908.8
proton	389544	130	11.267	115669.1	0.6815	-60.11	-193.25	289.03	141.94	908.2
proton	389544	130	10.741	121776.6	0.5652	-60.15	-192.96	289.47	141.90	907.9
proton	389544	130	10.137	132965.4	0.6477	-60.20	-192.63	289.97	141.85	907.5
proton	389544	130	9.446	139799.4	0.6129	-60.26	-192.39	290.62	141.79	907.2
proton	389544	130	8.911	148656.8	0.5346	-60.34	-192.25	291.13	141.71	906.6
proton	389544	130	8.376	152373.3	0.5383	-60.43	-192.11	291.64	141.62	906.1
proton	389544	130	7.835	153148.9	0.5732	-60.47	-191.87	292.12	141.58	905.8
proton	389544	130	7.230	150397.1	0.6037	-60.53	-191.62	292.67	141.52	905.4
proton	389544	130	6.627	137431.8	0.6030	-60.53	-191.29	293.17	141.52	905.5
proton	389544	130	6.024	138273.0	0.7478	-60.52	-190.95	293.67	141.53	905.5
proton	389544	130	5.132	153226.8	0.7082	-60.73	-190.49	294.40	141.32	904.1
proton	389544	130	4.608	158278.0	0.5444	-60.79	-190.32	294.90	141.26	903.7
proton	389544	130	4.043	159060.7	0.6707	-60.80	-190.08	295.40	141.25	903.7
proton	389544	130	3.266	179178.5	0.8381	-60.96	-189.90	296.14	141.09	902.7
proton	389544	130	2.367	210808.5	0.7182	-61.08	-189.64	297.00	140.97	901.9
proton	389544	130	1.830	226837.5	0.5760	-61.06	-189.37	297.46	140.99	902.0
proton	389544	130	1.215	236833.8	0.5797	-61.07	-188.88	297.83	140.98	902.0
proton	389544	130	0.671	248182.7	0.6073	-61.24	-188.37	297.93	140.81	900.9
proton	389544	130	0.000	257420.4	0.6353	-61.24	-187.71	298.03	140.81	900.9
proton	389962	50	32.631	129729.3	0.6096	163.15	-86.76	0.59	38.90	248.9
proton	389962	50	32.011	106618.9	0.7174	163.10	-86.78	1.21	38.95	249.2
proton	389962	50	31.196	104656.8	0.8021	163.07	-86.59	2.00	38.98	249.4
proton	389962	50	30.407	121033.6	0.7937	163.04	-86.55	2.79	39.01	249.6
proton	389962	50	29.608	120850.8	0.7070	163.00	-86.42	3.58	39.05	249.8
proton	389962	50	28.993	115357.9	0.6583	162.97	-86.44	4.19	39.08	250.0
proton	389962	50	28.292	101507.3	0.6534	162.94	-86.51	4.89	39.11	250.2
proton	389962	50	27.686	113998.2	0.6315	162.90	-86.30	5.45	39.15	250.5
proton	389962	50	27.029	109811.8	0.7666	162.85	-86.15	6.09	39.20	250.8
proton	389962	50	26.153	100352.3	0.7990	162.86	-86.33	6.95	39.19	250.7
proton	389962	50	25.431	113164.7	0.8402	162.72	-85.99	7.57	39.33	251.6
proton	389962	50	24.473	120832.8	0.7324	162.69	-85.60	8.45	39.36	251.8
proton	389962	50	23.966	105186.9	0.5195	162.65	-85.49	8.94	39.40	252.1
proton	389962	50	23.434	109319.7	0.5573	162.64	-85.24	9.41	39.41	252.1
proton	389962	50	22.851	99117.1	0.6168	162.58	-85.11	9.98	39.47	252.5
proton	389962	50	22.200	93771.6	0.7358	162.51	-85.22	10.62	39.54	253.0
proton	389962	50	21.380	122697.8	0.6615	162.49	-85.35	11.43	39.56	253.1
proton	389962	50	20.877	116866.5	0.5844	162.46	-85.29	11.92	39.59	253.3
proton	389962	50	20.211	118760.0	0.6679	162.42	-85.17	12.58	39.63	253.6
proton	389962	50	19.541	123395.8	0.6196	162.43	-85.33	13.23	39.62	253.5
proton	389962	50	18.972	118287.8	0.5393	162.40	-85.53	13.76	39.65	253.7
proton	389962	50	18.463	120735.6	0.5093	162.37	-85.62	14.26	39.68	253.8
proton	389962	50	17.953	136575.7	0.5607	162.35	-85.71	14.76	39.70	254.0
proton	389962	50	17.341	131488.8	0.6400	162.31	-85.82	15.36	39.74	254.2
proton	389962	50	16.673	122208.2	0.7089	162.25	-86.02	16.00	39.80	254.7
proton	389962	50	15.923	134243.2	0.6633	162.23	-85.93	16.74	39.82	254.8
proton	389962	50	15.347	138927.4	0.5670	162.20	-85.86	17.31	39.85	255.0
proton	389962	50	14.789	147425.2	0.5244	162.18	-85.79	17.86	39.87	255.1
proton	389962	50	14.298	138048.5	0.5454	162.16	-85.69	18.35	39.89	255.2
proton	389962	50	13.699	141528.0	0.5479	162.13	-85.70	18.94	39.92	255.4
proton	389962	50	13.202	141002.6	0.5042	162.12	-85.69	19.44	39.93	255.5
proton	389962	50	12.690	134725.7	0.5374	162.10	-85.82	19.93	39.95	255.6
proton	389962	50	12.127	143273.4	0.5753	162.08	-85.60	20.45	39.97	255.7
proton	389962	50	11.540	135029.8	0.6062	162.06	-85.48	21.03	39.99	255.9
proton	389962	50	10.915	132694.2	0.5701	162.03	-85.36	21.64	40.02	256.0
proton	389962	50	10.399	153602.1	0.5232	162.01	-85.04	22.04	40.04	256.2
proton	389962	50	9.869	158898.6	0.5135	161.98	-84.80	22.51	40.07	256.4
proton	389962	50	9.372	145963.7	0.5505	161.97	-84.62	22.97	40.08	256.5
proton	389962	50	8.768	173869.8	0.5739	161.95	-84.53	23.57	40.10	256.6
proton	389962	50	8.225	156183.2	0.5431	161.91	-84.43	24.11	40.14	256.8
proton	389962	50	7.682	154017.9	0.5247	161.87	-84.34	24.64	40.18	257.0
proton	389962	50	7.175	148523.0	0.5570	161.84	-84.45	25.13	40.21	257.3
proton	389962	50	6.568	175400.6	0.7036	161.85	-84.31	25.72	40.20	257.2
proton	389962	50	5.768	177091.4	0.7414	161.76	-84.11	26.49	40.29	257.8
proton	389962	50	5.085	184760.9	0.6482	161.86	-84.06	27.16	40.19	257.1
proton	389962	50	4.472	184429.9	0.6786	161.80	-84.01	27.77	40.25	257.5
proton	389962	50	3.728	181482.8	0.7217	161.96	-83.93	28.49	40.09	256.5
proton	389962	50	3.028	188477.3	0.7148	162.00	-83.93	29.19	40.05	256.2
proton	389962	50	2.298	218289.3	0.7335	162.07	-83.74	29.89	39.98	255.8
proton	389962	50	1.561	223783.0	0.8026	162.15	-83.57	30.60	39.90	255.3
proton	389962	50	0.693	230841.8	0.7807	162.27	-83.52	31.46	39.78	254.5
proton	389962	50	0.000	324540.1	0.6465	162.36	-83.44	32.14	39.69	253.9
proton	409084	120	81.513	76769.5	0.7542	86.82	-48.33	0.23	115.23	737.2
proton	409084	120	80.604	76501.8	0.9185	86.92	-48.01	1.07	115.13	736.6
proton	409084	120	79.676	85131.9	0.7519	87.13	-47.71	1.93	114.92	735.2
proton	409084	120	79.101	81364.5	0.5752	87.27	-47.70	2.49	114.78	734.3
proton	409084	120	78.525	74416.0	0.5630	87.41	-47.69	3.04	114.64	733.4
proton	409084	120	77.975	79154.9	0.5507	87.50	-47.49	3.55	114.55	732.9
proton	409084	120	77.424	80717.5	0.5822	87.58	-47.30	4.06	114.47	732.4
proton	409084	120	76.810	83274.2	0.6245	87.84	-47.16	4.60	114.21	730.7
proton	409084	120	76.175	93014.8	0.6255	87.95	-46.91	5.17	114.10	730.0
proton	409084	120	75.559	95612.0	0.6366	88.09	-46.78	5.76	113.96	729.1
proton	409084	120	74.902	82180.0	0.6276	88.23	-46.65	6.39	113.82	728.2
proton	409084	120	74.304	93109.6	0.6376	88.41	-46.46	6.92	113.64	727.1
proton	409084	120	73.627	82522.0	0.6927	88.58	-46.22	7.54	113.47	726.0
proton	409084	120	72.919	85508.4	0.6242	88.77	-46.06	8.19	113.28	724.8
proton	409084	120	72.378	84890.9	0.5174	88.88	-45.92	8.71	113.17	724.1
proton	409084	120	71.884	83418.7	0.5627	89.02	-45.86	9.18	113.03	723.2
proton	409084	120	71.253	81971.7	0.6273	89.08	-45.65	9.77	112.97	722.8
proton	409084	120	70.629	87160.5	0.6101	89.36	-45.54	10.32	112.69	721.0
proton	409084	120	70.032	83130.1	0.6387	89.47	-45.28	10.84	112.58	720.3
proton	409084	120	69.352	85405.1	0.6758	89.64	-45.13	11.48	112.41	719.2
proton	409084	120	68.681	85702.0	0.6506	89.81	-44.97	12.11	112.24	718.1
proton	409084	120	68.051	84250.3	0.6644	89.97	-44.88	12.71	112.08	717.1
proton	409084	120	67.352	73199.0	0.7030	90.25	-44.65	13.31	111.80	715.3
proton	409084	120	66.645	80236.8	0.7431	90.36	-44.48	13.99	111.69	714.6
proton	409084	120	65.866	97189.8	0.6992	90.59	-44.16	14.66	111.46	713.1
proton	409084	120	65.246	89866.0	0.6519	90.75	-44.05	15.25	111.30	712.1
proton	409084	120	64.562	90649.2	0.6961	90.96	-43.81	15.85	111.09	710.7
proton	409084	120	63.854	95176.1	0.6181	91.19	-43.66	16.51	110.86	709.3
proton	409084	120	63.326	96041.5	0.5579	91.30	-43.49	17.00	110.75	708.6
proton	409084	120	62.738	84969.3	0.6902	91.46	-43.29	17.52	110.59	707.5
proton	409084	120	61.945	81700.8	0.6757	91.62	-43.00	18.24	110.43	706.5
proton	409084	120	61.387	96673.0	0.5660	91.86	-42.91	18.74	110.19	705.0
proton	409084	120	60.813	100053.4	0.5770	91.97	-42.83	19.30	110.08	704.3
proton	409084	120	60.233	90074.5	0.6142	92.19	-42.67	19.80	109.86	702.9
proton	409084	120	59.585	83148.0	0.5972	92.35	-42.49	20.41	109.70	701.8
proton	409084	120	59.039	87844.2	0.5655	92.50	-42.30	20.90	109.55	700.9
proton	409084	120	58.454	92725.3	0.5846	92.68	-42.17	21.44	109.37	699.7
proton	409084	120	57.870	89111.9	0.5524	92.86	-42.04	21.98	109.19	698.6
proton	409084	120	57.349	99104.0	0.5203	93.02	-41.89	22.45	109.03	697.6
proton	409084	120	56.829	96314.4	0.5095	93.17	-41.74	22.93	108.88	696.6
proton	409084	120	56.330	91336.3	0.5069	93.29	-41.50	23.35	108.76	695.8
proton	409084	120	55.815	96841.4	0.5813	93.45	-41.50	23.84	108.60	694.8
proton	409084	120	55.168	120465.6	0.6197	93.65	-41.28	24.42	108.40	693.6
proton	409084	120	54.576	103958.7	0.6362	93.78	-41.14	24.97	108.27	692.7
proton	409084	120	53.895	90047.8	0.6745	94.04	-40.98	25.59	108.01	691.1
proton	409084	120	53.227	90682.6	0.6332	94.13	-40.76	26.21	107.92	690.5
proton	409084	120	52.629	86531.2	0.5654	94.36	-40.56	26.72	107.69	689.0
proton	409084	120	52.096	86996.9	0.5332	94.51	-40.40	27.21	107.54	688.0
proton	409084	120	51.563	89926.8	0.5195	94.66	-40.24	27.69	107.39	687.1
proton	409084	120	51.057	96644.0	0.5058	94.80	-40.09	28.16	107.25	686.2
proton	409084	120	50.551	101466.4	0.5137	94.93	-39.93	28.62	107.12	685.3
proton	409084	120	50.029	107826.1	0.5427	95.07	-39.80	29.10	106.98	684.4
proton	409084	120	49.465	111613.3	0.5981	95.22	-39.64	29.62	106.83	683.5
proton	409084	120	48.833	99644.0	0.6138	95.36	-39.51	30.23	106.69	682.6
proton	409084	120	48.238	90039.6	0.6536	95.60	-39.38	30.75	106.45	681.0
proton	409084	120	47.526	88124.4	0.6525	95.70	-39.14	31.42	106.35	680.4
proton	409084	120	46.933	99700.1	0.5587	95.91	-38.97	31.94	106.14	679.1
proton	409084	120	46.408	98502.5	0.5887	96.00	-38.79	32.43	106.05	678.5
proton	409084	120	45.755	93416.0	0.6894	96.20	-38.58	33.01	105.85	677.2
proton	409084	120	45.030	99383.8	0.7800	96.41	-38.40	33.68	105.64	675.9
proton	409084	120	44.196	91844.8	0.8231	96.61	-38.17	34.46	105.44	674.6
proton	409084	120	43.383	99984.5	0.7620	96.86	-37.92	35.19	105.19	673.0
proton	409084	120	42.671	104557.8	0.7516	97.02	-37.67	35.84	105.03	672.0
proton	409084	120	41.880	103251.8	0.7759	97.20	-37.44	36.57	104.85	670.8
proton	409084	120	41.120	95462.3	0.6940	97.47	-37.34	37.28	104.58	669.1
proton	409084	120	40.492	108216.4	0.6531	97.64	-37.13	37.84	104.41	668.0
proton	409084	120	39.813	106820.2	0.6029	97.80	-36.89	38.46	104.25	667.0
proton	409084	120	39.286	101642.0	0.6977	97.86	-36.64	38.92	104.19	666.6
proton	409084	120	38.418	92849.4	0.8274	98.14	-36.22	39.62	103.91	664.8
proton	409084	120	37.632	98207.5	0.7097	98.40	-36.24	40.37	103.65	663.2
proton	409084	120	36.999	118525.4	0.6248	98.48	-36.02	40.96	103.57	662.6
proton	409084	120	36.382	111914.7	0.6064	98.75	-35.94	41.51	103.30	660.9
proton	409084	120	35.786	108478.6	0.7200	98.88	-35.75	42.06	103.17	660.1
proton	409084	120	34.942	117638.2	0.7014	99.12	-35.57	42.84	102.93	658.5
proton	409084	120	34.383	85918.8	0.5590	99.26	-35.38	43.35	102.79	657.7
proton	409084	120	33.824	76943.6	0.5279	99.39	-35.19	43.86	102.66	656.8
proton	409084	120	33.327	102854.1	0.4969	99.56	-35.14	44.33	102.49	655.7
proton	409084	120	32.830	111433.6	0.4991	99.72	-35.09	44.79	102.33	654.7
proton	409084	120	32.329	106233.4	0.5369	99.83	-34.96	45.27	102.22	654.0
proton	409084	120	31.757	102608.2	0.5655	100.04	-34.73	45.75	102.01	652.7
proton	409084	120	31.198	106701.8	0.5670	100.16	-34.60	46.28	101.89	651.9
proton	409084	120	30.623	101900.7	0.6644	100.32	-34.49	46.82	101.73	650.9
proton	409084	120	29.869	97180.4	0.7332	100.55	-34.25	47.50	101.50	649.4
proton	409084	120	29.156	109670.6	0.6388	100.68	-34.06	48.17	101.37	648.5
proton	409084	120	28.592	115508.6	0.6064	100.88	-33.92	48.68	101.17	647.3
proton	409084	120	27.943	118875.7	0.6372	101.04	-33.73	49.28	101.01	646.2
proton	409084	120	27.317	110276.5	0.6435	101.25	-33.61	49.86	100.80	644.9
proton	409084	120	26.657	110245.4	0.6081	101.38	-33.46	50.49	100.67	644.1
proton	409084	120	26.101	119303.6	0.5822	101.57	-33.32	50.99	100.48	642.9
proton	409084	120	25.492	128428.0	0.6871	101.72	-33.13	51.55	100.33	641.9
proton	409084	120	24.727	115081.8	0.6865	101.91	-32.85	52.24	100.14	640.7
proton	409084	120	24.119	112928.6	0.6260	102.04	-32.63	52.79	100.01	639.9
proton	409084	120	23.475	108970.1	0.6224	102.22	-32.50	53.39	99.83	638.7
proton	409084	120	22.874	112532.6	0.6605	102.32	-32.20	53.90	99.73	638.1
proton	409084	120	22.154	122530.2	0.6430	102.51	-32.05	54.58	99.54	636.9
proton	409084	120	21.588	119526.0	0.6485	102.64	-31.85	55.09	99.41	636.0
proton	409084	120	20.857	116563.6	0.6462	102.85	-31.73	55.78	99.20	634.6
proton	409084	120	20.296	115676.2	0.5613	103.01	-31.57	56.30	99.04	633.6
proton	409084	120	19.735	120898.3	0.5344	103.17	-31.41	56.81	98.88	632.6
proton	409084	120	19.227	120224.7	0.5076	103.30	-31.31	57.29	98.75	631.8
proton	409084	120	18.719	112731.7	0.5410	103.42	-31.22	57.77	98.63	631.0
proton	409084	120	18.145	112447.7	0.6224	103.52	-31.08	58.32	98.53	630.4
proton	409084	120	17.475	124740.1	0.5968	103.70	-30.82	58.92	98.35	629.3
proton	409084	120	16.952	130385.6	0.5231	103.82	-30.68	59.41	98.23	628.4
