# muons from dqdx_rr_sample/sample_points_d66old.tsv, protons from work-stmcamp-d66old (the doc-62 OWNER-identified list)
# muon rows are copied verbatim from --old-points; its single proton
# (289343 blk 90) is dropped there and re-read from the proton root, so it is counted once.
# per-point sample; dqdx in e/cm, rr/x/y/z/dx in cm
# drift_cm = 202.05 - |x|; drift_us = drift_cm / 0.1563
particle	event	block	rr	dqdx	dx	x	y	z	drift_cm	drift_us
muon	174422	130	100.867	54647.6	0.7080	35.60	-118.16	256.91	166.45	1065.0
muon	174422	130	100.272	54301.3	0.5986	35.87	-118.08	257.43	166.18	1063.2
muon	174422	130	99.670	49935.9	0.6317	36.06	-118.08	258.00	165.99	1062.0
muon	174422	130	99.008	61558.9	0.6160	36.35	-118.07	258.60	165.70	1060.2
muon	174422	130	98.438	49368.5	0.5330	36.59	-117.99	259.11	165.46	1058.6
muon	174422	130	97.942	51272.4	0.4957	36.76	-117.97	259.58	165.29	1057.5
muon	174422	130	97.447	65882.4	0.5219	36.92	-117.95	260.04	165.13	1056.5
muon	174422	130	96.899	69244.2	0.5482	37.16	-117.95	260.54	164.89	1055.0
muon	174422	130	96.350	50937.9	0.6799	37.39	-117.94	261.04	164.66	1053.5
muon	174422	130	95.539	52902.2	0.7108	37.74	-117.89	261.77	164.31	1051.3
muon	174422	130	94.929	59687.0	0.6526	37.95	-117.91	262.34	164.10	1049.9
muon	174422	130	94.234	87914.3	0.6716	38.18	-117.98	262.99	163.87	1048.4
muon	174422	130	93.586	61753.2	0.6480	38.48	-118.05	263.56	163.57	1046.5
muon	174422	130	92.937	44488.6	0.6740	38.77	-118.11	264.14	163.28	1044.6
muon	174422	130	92.238	51422.3	0.5992	39.05	-118.11	264.78	163.00	1042.9
muon	174422	130	91.739	51943.7	0.4984	39.25	-118.13	265.24	162.80	1041.6
muon	174422	130	91.241	61636.8	0.5853	39.45	-118.15	265.69	162.60	1040.3
muon	174422	130	90.569	90546.0	0.5899	39.71	-118.18	266.31	162.34	1038.6
muon	174422	130	90.061	74383.0	0.6610	39.93	-118.19	266.77	162.12	1037.3
muon	174422	130	89.247	47394.1	0.7302	40.23	-118.22	267.52	161.82	1035.3
muon	174422	130	88.601	45652.4	0.7792	40.56	-118.22	268.08	161.49	1033.2
muon	174422	130	87.688	70505.1	0.7065	40.92	-118.30	268.91	161.13	1030.9
muon	174422	130	87.188	68677.4	0.5007	41.11	-118.29	269.38	160.94	1029.7
muon	174422	130	86.687	46099.9	0.6822	41.29	-118.27	269.84	160.76	1028.5
muon	174422	130	85.823	44700.4	0.6760	41.59	-118.39	270.65	160.46	1026.6
muon	174422	130	85.335	48525.0	0.4883	41.76	-118.44	271.10	160.29	1025.5
muon	174422	130	84.847	69037.0	0.5058	41.94	-118.48	271.55	160.11	1024.4
muon	174422	130	84.323	92223.2	0.5943	42.13	-118.60	272.03	159.92	1023.2
muon	174422	130	83.658	84629.7	0.6368	42.34	-118.79	272.63	159.71	1021.8
muon	174422	130	83.050	61135.0	0.6460	42.66	-118.82	273.15	159.39	1019.8
muon	174422	130	82.366	60666.1	0.6030	42.82	-118.94	273.80	159.23	1018.7
muon	174422	130	81.844	61321.5	0.5407	43.04	-119.01	274.27	159.01	1017.3
muon	174422	130	81.285	52146.7	0.5841	43.20	-119.12	274.79	158.85	1016.3
muon	174422	130	80.676	48106.4	0.6090	43.46	-119.19	275.34	158.59	1014.7
muon	174422	130	80.067	47494.7	0.6004	43.71	-119.27	275.89	158.34	1013.1
muon	174422	130	79.475	64741.5	0.6059	43.85	-119.37	276.45	158.20	1012.1
muon	174422	130	78.855	66760.1	0.6201	44.11	-119.38	277.02	157.94	1010.5
muon	174422	130	78.235	49966.7	0.6940	44.36	-119.39	277.59	157.69	1008.9
muon	174422	130	77.467	55328.2	0.6565	44.62	-119.46	278.31	157.43	1007.2
muon	174422	130	76.922	52995.4	0.5399	44.87	-119.50	278.79	157.18	1005.6
muon	174422	130	76.387	48466.5	0.5349	45.07	-119.59	279.27	156.98	1004.3
muon	174422	130	75.852	50919.4	0.7436	45.27	-119.67	279.76	156.78	1003.1
muon	174422	130	74.900	49484.7	0.8173	45.63	-119.69	280.65	156.42	1000.8
muon	174422	130	74.217	46248.3	0.7100	45.93	-119.76	281.26	156.12	998.9
muon	174422	130	73.480	50293.4	0.6490	46.21	-119.80	281.93	155.84	997.0
muon	174422	130	72.919	56917.9	0.5437	46.48	-119.85	282.42	155.57	995.3
muon	174422	130	72.392	55996.9	0.5316	46.65	-119.92	282.92	155.40	994.2
muon	174422	130	71.856	49899.8	0.5727	46.89	-119.94	283.40	155.16	992.7
muon	174422	130	71.247	45681.0	0.6836	47.12	-119.94	283.96	154.93	991.3
muon	174422	130	70.489	64196.1	0.8515	47.45	-120.05	284.64	154.60	989.1
muon	174422	130	69.544	60248.3	0.7967	47.87	-120.14	285.48	154.18	986.4
muon	174422	130	68.896	66895.1	0.6264	48.12	-120.17	286.07	153.93	984.8
muon	174422	130	68.291	54737.4	0.6719	48.41	-120.16	286.60	153.64	983.0
muon	174422	130	67.552	48837.0	0.7118	48.72	-120.16	287.28	153.33	981.0
muon	174422	130	66.867	55606.1	0.7796	49.01	-120.19	287.90	153.04	979.2
muon	174422	130	65.993	70544.4	0.7190	49.36	-120.35	288.68	152.69	976.9
muon	174422	130	65.429	86738.5	0.5646	49.58	-120.41	289.20	152.47	975.5
muon	174422	130	64.864	74508.8	0.5553	49.83	-120.34	289.70	152.22	973.9
muon	174422	130	64.319	55159.1	0.5448	50.05	-120.45	290.19	152.00	972.5
muon	174422	130	63.774	49033.3	0.5177	50.27	-120.56	290.67	151.78	971.1
muon	174422	130	63.283	50543.1	0.6450	50.45	-120.52	291.13	151.60	970.0
muon	174422	130	62.484	46695.0	0.6518	50.83	-120.48	291.83	151.22	967.5
muon	174422	130	61.980	51697.1	0.5433	51.02	-120.55	292.29	151.03	966.3
muon	174422	130	61.398	56819.6	0.5493	51.28	-120.63	292.80	150.77	964.6
muon	174422	130	60.881	50986.6	0.5162	51.50	-120.66	293.27	150.55	963.2
muon	174422	130	60.365	53036.5	0.5466	51.73	-120.68	293.73	150.32	961.8
muon	174422	130	59.788	54942.2	0.5770	51.95	-120.70	294.26	150.10	960.3
muon	174422	130	59.211	48458.5	0.6291	52.18	-120.72	294.79	149.87	958.9
muon	174422	130	58.530	51163.9	0.6220	52.45	-120.75	295.42	149.60	957.2
muon	174422	130	57.967	50389.1	0.6755	52.71	-120.74	295.91	149.34	955.4
muon	174422	130	57.179	51037.9	0.8613	53.06	-120.82	296.62	148.99	953.2
muon	174422	130	56.245	95996.6	0.7142	53.40	-120.79	297.49	148.65	951.1
muon	174422	130	55.750	111975.0	0.4942	53.59	-120.86	297.94	148.46	949.9
muon	174422	130	55.256	104160.8	0.5697	53.77	-120.92	298.39	148.28	948.7
muon	174422	130	54.611	53666.6	0.6636	54.08	-121.00	298.96	147.97	946.7
muon	174422	130	53.929	66063.5	0.8026	54.34	-120.96	299.59	147.71	945.1
muon	174422	130	53.006	53849.0	0.7902	54.72	-121.01	300.42	147.33	942.6
muon	174422	130	52.349	51128.1	0.7036	54.95	-121.12	301.03	147.10	941.1
muon	174422	130	51.599	74547.0	0.7637	55.30	-121.21	301.69	146.75	938.9
muon	174422	130	50.821	66184.3	0.7676	55.63	-121.23	302.39	146.42	936.8
muon	174422	130	50.063	47646.5	0.7012	55.90	-121.31	303.09	146.15	935.0
muon	174422	130	49.419	50828.3	0.5690	56.14	-121.37	303.69	145.91	933.5
muon	174422	130	48.925	52022.0	0.5329	56.31	-121.41	304.15	145.74	932.4
muon	174422	130	48.353	48013.3	0.5636	56.55	-121.42	304.67	145.50	930.9
muon	174422	130	47.798	51259.8	0.5878	56.78	-121.48	305.17	145.27	929.4
muon	174422	130	47.177	58089.6	0.5706	56.92	-121.57	305.77	145.13	928.6
muon	174422	130	46.657	61707.2	0.6820	57.14	-121.57	306.24	144.91	927.1
muon	174422	130	45.813	60326.8	0.8730	57.37	-121.65	307.05	144.68	925.6
muon	174422	130	44.911	58882.0	0.7244	57.73	-121.85	307.85	144.32	923.3
muon	174422	130	44.365	56992.9	0.5466	57.89	-121.94	308.37	144.16	922.3
muon	174422	130	43.818	59013.2	0.5816	58.04	-122.02	308.89	144.01	921.4
muon	174422	130	43.201	55937.0	0.6149	58.20	-122.11	309.48	143.85	920.4
muon	174422	130	42.588	54746.0	0.6207	58.39	-122.24	310.04	143.66	919.1
muon	174422	130	41.960	54371.5	0.5874	58.59	-122.37	310.62	143.46	917.8
muon	174422	130	41.413	50996.5	0.5420	58.71	-122.46	311.15	143.34	917.1
muon	174422	130	40.876	53460.1	0.5493	58.84	-122.41	311.67	143.21	916.3
muon	174422	130	40.315	56213.0	0.5308	59.03	-122.52	312.19	143.02	915.1
muon	174422	130	39.814	51984.2	0.6347	59.15	-122.56	312.67	142.90	914.3
muon	174422	130	39.045	53795.7	0.6762	59.36	-122.61	313.41	142.69	912.9
muon	174422	130	38.462	58705.5	0.6381	59.53	-122.67	313.96	142.52	911.9
muon	174422	130	37.769	65523.8	0.6603	59.74	-122.71	314.62	142.31	910.5
muon	174422	130	37.141	53400.9	0.6281	59.93	-122.83	315.21	142.12	909.3
muon	174422	130	36.513	58044.8	0.6121	60.11	-122.94	315.80	141.94	908.1
muon	174422	130	35.917	80231.3	0.5493	60.26	-122.95	316.38	141.79	907.2
muon	174422	130	35.414	80396.8	0.5025	60.46	-123.06	316.82	141.59	905.9
muon	174422	130	34.912	86992.3	0.5016	60.67	-123.16	317.27	141.38	904.6
muon	174422	130	34.411	90521.8	0.5269	60.85	-123.21	317.73	141.20	903.4
muon	174422	130	33.858	81611.7	0.5530	61.04	-123.27	318.25	141.01	902.2
muon	174422	130	33.305	59608.2	0.5704	61.22	-123.33	318.77	140.83	901.0
muon	174422	130	32.717	57282.1	0.5995	61.46	-123.28	319.30	140.59	899.5
muon	174422	130	32.106	53246.5	0.5979	61.62	-123.36	319.89	140.43	898.4
muon	174422	130	31.522	52687.3	0.6129	61.76	-123.49	320.44	140.29	897.6
muon	174422	130	30.880	55359.2	0.6178	62.05	-123.50	321.01	140.00	895.7
muon	174422	130	30.286	57638.3	0.6424	62.13	-123.64	321.58	139.92	895.2
muon	174422	130	29.596	81281.9	0.7565	62.45	-123.75	322.19	139.60	893.2
muon	174422	130	28.773	119541.8	0.7003	62.73	-123.94	322.93	139.32	891.4
muon	174422	130	28.195	77490.0	0.5781	62.89	-123.96	323.49	139.16	890.3
muon	174422	130	27.617	58377.8	0.6096	63.05	-123.99	324.04	139.00	889.3
muon	174422	130	26.976	55106.9	0.6869	63.23	-124.21	324.62	138.82	888.2
muon	174422	130	26.243	56803.7	0.6332	63.46	-124.29	325.31	138.59	886.7
muon	174422	130	25.709	70860.4	0.5359	63.67	-124.33	325.80	138.38	885.4
muon	174422	130	25.171	63208.1	0.5151	63.94	-124.34	326.27	138.11	883.7
muon	174422	130	24.679	53771.1	0.6329	64.07	-124.40	326.74	137.98	882.8
muon	174422	130	23.905	61222.3	0.6599	64.26	-124.57	327.47	137.79	881.6
muon	174422	130	23.359	75944.4	0.5622	64.45	-124.51	327.97	137.60	880.3
muon	174422	130	22.781	69601.8	0.5784	64.67	-124.62	328.50	137.38	878.9
muon	174422	130	22.202	61793.4	0.6743	64.89	-124.72	329.02	137.16	877.6
muon	174422	130	21.432	59482.1	0.6840	65.20	-124.85	329.72	136.85	875.6
muon	174422	130	20.834	64604.7	0.5791	65.36	-124.97	330.28	136.69	874.6
muon	174422	130	20.274	64703.6	0.6225	65.58	-125.03	330.79	136.47	873.1
muon	174422	130	19.589	61255.4	0.6054	65.83	-125.19	331.41	136.22	871.6
muon	174422	130	19.063	63934.1	0.5262	66.02	-125.30	331.89	136.03	870.3
muon	174422	130	18.537	67690.2	0.5575	66.22	-125.41	332.36	135.83	869.1
muon	174422	130	17.948	78729.3	0.5380	66.46	-125.52	332.89	135.59	867.5
muon	174422	130	17.461	79460.6	0.4871	66.63	-125.63	333.33	135.42	866.4
muon	174422	130	16.974	71711.4	0.6404	66.80	-125.74	333.77	135.25	865.3
muon	174422	130	16.180	69739.7	0.7713	66.99	-125.94	334.52	135.06	864.1
muon	174422	130	15.431	83012.6	0.6146	67.16	-126.08	335.23	134.89	863.0
muon	174422	130	14.951	83172.0	0.4804	67.34	-126.21	335.66	134.71	861.9
muon	174422	130	14.471	70353.2	0.5216	67.51	-126.34	336.09	134.54	860.8
muon	174422	130	13.908	66451.8	0.5679	67.72	-126.43	336.60	134.33	859.4
muon	174422	130	13.335	66354.9	0.5461	67.94	-126.52	337.12	134.11	858.0
muon	174422	130	12.816	67232.9	0.5706	68.14	-126.61	337.60	133.91	856.8
muon	174422	130	12.194	67549.6	0.5799	68.34	-126.86	338.13	133.71	855.5
muon	174422	130	11.656	69868.6	0.5201	68.52	-126.91	338.63	133.53	854.3
muon	174422	130	11.154	68846.4	0.5644	68.74	-127.02	339.07	133.31	852.9
muon	174422	130	10.527	69026.3	0.5588	68.99	-127.07	339.64	133.06	851.3
muon	174422	130	10.036	71423.2	0.4912	69.16	-127.16	340.09	132.89	850.2
muon	174422	130	9.545	76958.1	0.4862	69.33	-127.25	340.54	132.72	849.1
muon	174422	130	9.064	80393.3	0.5069	69.50	-127.32	340.99	132.55	848.1
muon	174422	130	8.531	83502.4	0.6048	69.67	-127.47	341.47	132.38	846.9
muon	174422	130	7.854	82876.1	0.7137	69.87	-127.63	342.10	132.18	845.7
muon	174422	130	7.104	105921.9	0.6454	70.08	-127.74	342.81	131.97	844.3
muon	174422	130	6.563	106809.7	0.5404	70.29	-127.85	343.30	131.76	843.0
muon	174422	130	6.023	101199.8	0.5523	70.50	-127.96	343.78	131.55	841.7
muon	174422	130	5.459	95368.3	0.5573	70.68	-128.05	344.31	131.37	840.5
muon	174422	130	4.908	101872.4	0.5927	70.88	-128.16	344.81	131.17	839.2
muon	174422	130	4.273	107327.0	0.5763	71.06	-128.27	345.41	130.99	838.1
muon	174422	130	3.756	107838.1	0.5442	71.21	-128.42	345.88	130.84	837.1
muon	174422	130	3.185	117731.6	0.5709	71.45	-128.59	346.37	130.60	835.6
muon	174422	130	2.614	124277.9	0.5301	71.68	-128.75	346.86	130.37	834.1
muon	174422	130	2.125	131410.3	0.5957	71.91	-128.90	347.27	130.14	832.6
muon	174422	130	1.422	142149.8	0.6985	72.21	-129.10	347.87	129.84	830.7
muon	174422	130	0.728	142354.3	0.7112	72.66	-129.28	348.37	129.39	827.8
muon	174422	130	0.000	112137.7	0.6638	73.22	-129.35	348.82	128.83	824.2
muon	278794	70	197.133	57132.3	0.6880	199.24	-26.05	43.84	2.81	18.0
muon	278794	70	196.357	54774.9	0.7207	198.52	-26.33	43.88	3.53	22.6
muon	278794	70	195.691	90418.7	0.7595	197.94	-26.65	43.88	4.11	26.3
muon	278794	70	194.838	80610.3	0.7312	197.10	-26.82	43.87	4.95	31.7
muon	278794	70	194.229	16918.8	0.6086	196.56	-27.08	43.96	5.49	35.1
muon	278794	70	170.192	4381.6	0.6380	175.58	-37.88	47.52	26.47	169.4
muon	278794	70	169.554	8109.2	0.6380	174.99	-38.10	47.61	27.06	173.1
muon	278794	70	168.916	10732.8	0.6380	174.40	-38.32	47.70	27.65	176.9
muon	278794	70	168.278	12320.8	0.6380	173.81	-38.54	47.80	28.24	180.7
muon	278794	70	167.640	12941.8	0.6380	173.21	-38.76	47.89	28.84	184.5
muon	278794	70	167.002	12664.4	0.6380	172.62	-38.98	47.99	29.43	188.3
muon	278794	70	166.364	11657.8	0.7414	172.03	-39.21	48.08	30.02	192.1
muon	278794	70	165.520	10018.3	0.7369	171.36	-39.33	48.58	30.69	196.3
muon	278794	70	164.891	9447.4	0.6289	170.98	-39.48	49.06	31.07	198.8
muon	278794	70	164.262	10416.7	0.6289	170.59	-39.64	49.53	31.46	201.3
muon	278794	70	163.633	13150.9	0.6289	170.21	-39.80	50.00	31.84	203.7
muon	278794	70	163.004	18011.9	0.6289	169.82	-39.96	50.47	32.23	206.2
muon	278794	70	162.375	25227.9	0.6289	169.44	-40.12	50.94	32.61	208.7
muon	278794	70	161.746	35032.2	0.6289	169.05	-40.28	51.41	33.00	211.1
muon	278794	70	161.117	49237.1	0.6289	168.67	-40.44	51.88	33.38	213.6
muon	278794	70	160.488	70096.3	0.5591	168.28	-40.59	52.35	33.77	216.0
muon	278794	70	159.999	42462.9	0.4892	168.42	-40.98	52.62	33.63	215.2
muon	278794	70	159.510	31456.3	0.5537	168.55	-41.37	52.88	33.50	214.3
muon	278794	70	158.891	30053.2	0.7252	168.41	-41.74	53.36	33.64	215.2
muon	278794	70	158.059	50500.1	0.8676	168.39	-42.25	54.01	33.66	215.3
muon	278794	70	157.156	79982.8	0.7387	167.82	-42.09	54.70	34.23	219.0
muon	278794	70	156.582	47541.2	0.7360	167.43	-42.40	54.98	34.62	221.5
muon	278794	70	155.684	61789.8	0.8439	166.77	-42.69	55.51	35.28	225.7
muon	278794	70	154.894	44656.5	0.6666	166.35	-42.92	56.14	35.70	228.4
muon	278794	70	154.351	99403.9	0.5459	166.13	-43.29	56.47	35.92	229.8
muon	278794	70	153.802	55292.3	0.5489	165.72	-43.33	56.83	36.33	232.5
muon	278794	70	153.253	40262.0	0.5417	165.31	-43.37	57.20	36.74	235.1
muon	278794	70	152.719	55354.6	0.5345	165.00	-43.72	57.46	37.05	237.0
muon	278794	70	152.184	35789.9	0.5211	164.69	-44.07	57.72	37.36	239.0
muon	278794	70	151.677	32529.9	0.5077	164.38	-44.13	58.12	37.67	241.0
muon	278794	70	151.169	50126.7	0.7173	164.08	-44.19	58.52	37.97	243.0
muon	278794	70	150.242	41577.9	0.7254	163.84	-44.56	59.34	38.21	244.5
muon	278794	70	149.718	112705.2	0.5115	163.65	-44.56	59.83	38.40	245.7
muon	278794	70	149.219	39120.0	0.5403	164.00	-44.66	60.17	38.05	243.4
muon	278794	70	148.638	24065.2	0.5816	163.89	-44.96	60.66	38.16	244.2
muon	278794	70	148.056	16483.6	0.5816	163.77	-45.26	61.14	38.28	244.9
muon	278794	70	147.474	17110.5	0.6599	163.66	-45.56	61.63	38.39	245.6
muon	278794	70	146.736	28520.3	0.7383	163.53	-46.05	62.16	38.52	246.5
muon	278794	70	145.998	48360.5	0.6492	163.40	-46.55	62.69	38.65	247.3
muon	278794	70	145.438	67937.8	0.5343	163.08	-46.19	62.98	38.97	249.3
muon	278794	70	144.929	53541.8	0.5085	162.67	-46.19	63.28	39.38	252.0
muon	278794	70	144.421	54789.7	0.5305	162.26	-46.18	63.58	39.79	254.6
muon	278794	70	143.868	62031.9	0.5404	161.78	-46.20	63.86	40.27	257.6
muon	278794	70	143.340	62857.8	0.6073	161.32	-46.26	64.11	40.73	260.6
muon	278794	70	142.654	56561.7	0.6873	160.75	-46.38	64.47	41.30	264.2
muon	278794	70	141.965	57087.1	0.6339	160.41	-46.50	65.06	41.64	266.4
muon	278794	70	141.386	25833.3	0.5793	159.93	-46.72	65.29	42.12	269.5
muon	278794	70	140.807	4233.4	0.5793	159.44	-46.94	65.51	42.61	272.6
muon	278794	70	136.172	8183.3	0.5793	155.56	-48.71	67.34	46.49	297.4
muon	278794	70	135.593	18491.9	0.5986	155.08	-48.93	67.57	46.97	300.5
muon	278794	70	134.975	27703.6	0.6465	154.49	-49.00	67.73	47.56	304.3
muon	278794	70	134.300	22630.2	0.5786	153.94	-49.34	67.55	48.11	307.8
muon	278794	70	133.818	20185.7	0.6736	153.50	-49.54	67.59	48.55	310.6
muon	278794	70	132.953	25596.7	0.7552	152.87	-50.13	67.68	49.18	314.7
muon	278794	70	132.307	41512.2	0.6724	152.42	-50.59	67.73	49.63	317.6
muon	278794	70	131.608	40049.0	0.7428	152.04	-50.31	68.26	50.01	319.9
muon	278794	70	130.822	108208.4	0.6607	151.72	-49.90	68.84	50.33	322.0
muon	278794	70	130.286	106957.1	0.6105	151.42	-50.10	69.23	50.63	323.9
muon	278794	70	129.601	110137.9	0.7094	150.97	-50.27	69.73	51.08	326.8
muon	278794	70	128.868	95760.8	0.7060	150.39	-50.56	70.07	51.66	330.5
muon	278794	70	128.189	95072.1	0.6017	149.84	-50.79	70.39	52.21	334.1
muon	278794	70	127.664	92593.7	0.6826	149.49	-51.10	70.62	52.56	336.3
muon	278794	70	126.823	83392.3	0.7152	148.87	-51.60	70.89	53.18	340.3
muon	278794	70	126.234	75227.8	0.5897	148.46	-51.83	71.25	53.59	342.9
muon	278794	70	125.644	70369.1	0.5897	148.04	-52.05	71.60	54.01	345.5
muon	278794	70	125.054	71118.5	0.5897	147.63	-52.28	71.96	54.42	348.2
muon	278794	70	124.465	78503.2	0.7243	147.22	-52.50	72.32	54.83	350.8
muon	278794	70	123.606	266914.8	0.7600	146.82	-53.01	72.88	55.23	353.3
muon	278794	70	122.945	104686.8	0.6611	146.28	-53.35	73.06	55.77	356.8
muon	278794	70	122.284	34216.5	0.6823	145.74	-53.69	73.23	56.31	360.3
muon	278794	70	121.580	53756.5	0.6503	145.30	-54.17	73.50	56.75	363.1
muon	278794	70	120.983	68508.0	0.5632	144.90	-54.53	73.75	57.15	365.6
muon	278794	70	120.453	70090.0	0.5318	144.58	-54.88	73.99	57.47	367.7
muon	278794	70	119.919	61682.2	0.5555	144.22	-55.19	74.22	57.83	370.0
muon	278794	70	119.342	53669.6	0.5856	143.83	-55.55	74.46	58.22	372.5
muon	278794	70	118.748	45433.5	0.5434	143.43	-55.91	74.71	58.62	375.0
muon	278794	70	118.256	53153.4	0.5897	143.10	-56.20	74.92	58.95	377.2
muon	278794	70	117.569	48006.8	0.6285	142.63	-56.62	75.21	59.42	380.1
muon	278794	70	116.999	52447.7	0.6558	142.29	-57.01	75.44	59.76	382.4
muon	278794	70	116.257	76058.9	0.6283	141.77	-57.48	75.70	60.28	385.6
muon	278794	70	115.742	40594.4	0.5670	141.43	-57.77	75.94	60.62	387.9
muon	278794	70	115.123	49828.0	0.6188	141.02	-58.16	76.20	61.03	390.5
muon	278794	70	114.505	76771.9	0.5612	140.61	-58.54	76.46	61.44	393.1
muon	278794	70	114.001	84506.3	0.5036	140.26	-58.86	76.64	61.79	395.3
muon	278794	70	113.497	58716.0	0.6441	139.92	-59.18	76.82	62.13	397.5
muon	278794	70	112.713	49622.8	0.6479	139.43	-59.67	77.20	62.62	400.6
muon	278794	70	112.202	40688.0	0.5204	139.07	-59.92	77.45	62.98	403.0
muon	278794	70	111.672	37052.4	0.5296	138.74	-60.25	77.71	63.31	405.0
muon	278794	70	111.142	66968.6	0.5574	138.42	-60.58	77.97	63.63	407.1
muon	278794	70	110.557	95816.3	0.5755	138.06	-60.93	78.27	63.99	409.4
muon	278794	70	109.991	60712.3	0.6722	137.68	-61.28	78.50	64.37	411.8
muon	278794	70	109.213	40751.0	0.7362	137.21	-61.83	78.81	64.84	414.8
muon	278794	70	108.519	47023.8	0.8235	136.77	-62.22	79.16	65.28	417.7
muon	278794	70	107.566	35700.6	0.7629	136.19	-62.80	79.65	65.86	421.4
muon	278794	70	106.993	68672.2	0.5779	135.76	-63.10	79.89	66.29	424.1
muon	278794	70	106.410	54733.7	0.5833	135.40	-63.47	80.15	66.65	426.5
muon	278794	70	105.826	43950.7	0.6365	135.03	-63.83	80.42	67.02	428.8
muon	278794	70	105.137	54724.0	0.6226	134.60	-64.24	80.77	67.45	431.6
muon	278794	70	104.581	55022.1	0.5352	134.24	-64.56	81.06	67.81	433.8
muon	278794	70	104.066	52447.4	0.5034	133.89	-64.85	81.29	68.16	436.1
muon	278794	70	103.574	48735.7	0.5725	133.59	-65.18	81.51	68.46	438.0
muon	278794	70	102.921	44029.5	0.6365	133.19	-65.57	81.84	68.86	440.6
muon	278794	70	102.301	46992.5	0.7856	132.78	-65.94	82.12	69.27	443.2
muon	278794	70	101.350	50856.7	0.8069	132.20	-66.55	82.56	69.85	446.9
muon	278794	70	100.688	40249.9	0.6098	131.75	-66.91	82.90	70.30	449.8
muon	278794	70	100.131	48214.5	0.6496	131.39	-67.24	83.16	70.66	452.1
muon	278794	70	99.388	51061.6	0.7357	130.94	-67.68	83.55	71.11	455.0
muon	278794	70	98.659	44144.7	0.7150	130.54	-68.21	83.86	71.51	457.5
muon	278794	70	97.958	43830.8	0.7027	130.06	-68.60	84.19	71.99	460.6
muon	278794	70	97.254	61189.8	0.6188	129.60	-69.00	84.55	72.45	463.5
muon	278794	70	96.721	68281.0	0.5470	129.28	-69.34	84.81	72.77	465.6
muon	278794	70	96.160	61462.3	0.6174	128.91	-69.64	85.09	73.14	467.9
muon	278794	70	95.486	48645.8	0.6815	128.48	-70.03	85.44	73.57	470.7
muon	278794	70	94.797	49371.0	0.7848	128.05	-70.45	85.78	74.00	473.4
muon	278794	70	93.916	48580.5	0.7266	127.48	-70.97	86.21	74.57	477.1
muon	278794	70	93.344	47474.8	0.5282	127.14	-71.31	86.51	74.91	479.3
muon	278794	70	92.860	48643.9	0.5567	126.82	-71.59	86.74	75.23	481.3
muon	278794	70	92.230	48195.2	0.6017	126.40	-71.93	87.06	75.65	484.0
muon	278794	70	91.657	53137.3	0.5990	126.04	-72.27	87.36	76.01	486.3
muon	278794	70	91.032	53861.3	0.7032	125.62	-72.60	87.67	76.43	489.0
muon	278794	70	90.250	43640.5	0.7218	125.18	-73.17	88.00	76.87	491.8
muon	278794	70	89.589	51434.1	0.6560	124.72	-73.48	88.35	77.33	494.7
muon	278794	70	88.938	67927.4	0.6673	124.27	-73.83	88.66	77.78	497.7
muon	278794	70	88.254	55039.1	0.7448	123.81	-74.20	89.01	78.24	500.6
muon	278794	70	87.449	68342.9	0.6967	123.30	-74.70	89.38	78.75	503.8
muon	278794	70	86.861	81510.9	0.6469	122.90	-75.03	89.66	79.15	506.4
muon	278794	70	86.155	83584.5	0.6440	122.43	-75.45	89.98	79.62	509.4
muon	278794	70	85.573	84735.4	0.5979	122.04	-75.80	90.23	80.01	511.9
muon	278794	70	84.959	61575.4	0.7011	121.64	-76.16	90.52	80.41	514.5
muon	278794	70	84.171	54583.3	0.7317	121.16	-76.66	90.89	80.89	517.5
muon	278794	70	83.496	62248.7	0.7090	120.70	-77.02	91.23	81.35	520.5
muon	278794	70	82.752	64856.7	0.7470	120.23	-77.54	91.50	81.82	523.4
muon	278794	70	82.002	62740.2	0.7224	119.76	-78.03	91.81	82.29	526.5
muon	278794	70	81.308	58154.6	0.7899	119.29	-78.43	92.14	82.76	529.5
muon	278794	70	80.422	67937.4	0.7000	118.71	-78.95	92.55	83.34	533.2
muon	278794	70	79.908	68236.8	0.6896	118.36	-79.23	92.80	83.69	535.5
muon	278794	70	79.043	50852.2	0.8098	117.80	-79.79	93.16	84.25	539.0
muon	278794	70	78.288	61234.3	0.7759	117.36	-80.30	93.49	84.69	541.9
muon	278794	70	77.491	58237.1	0.7789	116.81	-80.74	93.86	85.24	545.3
muon	278794	70	76.730	49462.8	0.6435	116.37	-81.25	94.21	85.68	548.2
muon	278794	70	76.204	46141.4	0.5243	116.02	-81.56	94.45	86.03	550.4
muon	278794	70	75.682	46862.6	0.5922	115.69	-81.90	94.69	86.36	552.5
muon	278794	70	75.019	49132.9	0.5748	115.26	-82.27	95.02	86.79	555.3
muon	278794	70	74.532	50014.5	0.6472	114.97	-82.59	95.25	87.08	557.1
muon	278794	70	73.725	47405.2	0.7141	114.48	-83.11	95.63	87.57	560.3
muon	278794	70	73.104	48987.8	0.6539	114.07	-83.46	95.94	87.98	562.9
muon	278794	70	72.417	51162.2	0.6333	113.68	-83.91	96.28	88.37	565.4
muon	278794	70	71.837	57054.8	0.5855	113.29	-84.20	96.60	88.76	567.9
muon	278794	70	71.246	54915.1	0.5909	112.93	-84.56	96.89	89.12	570.2
