# doc pdvd/98 -- STM+Michel candidates for the drift-regressor validation (d98_michel_crops.py --census)
# PDHD h28prod pop strict, record /nfs/data/1/xqian/toolkit-dev/wcp-porting-img/pdhd/docs/scan/pdhd_stm_michel_smx27_verdicts.json; PDVD p96vprod record /nfs/data/1/xqian/toolkit-dev/wcp-porting-img/pdvd/docs/scan/pdvd_stm_michel_smx1a_smx3_smx4_smx5_smx6_smx7_smx8_smx9_verdicts.json
# selected=1 rows are cropped; `why` names the first failed rule; d97 = doc pdvd/97 showcase class
det	key	kind	source	conn_type	ratio	muon_len	michel_len	ke_best	ke_region	kink_deg	q2d_raw_w	q2d_mu_w	q2d_ovl	n_stop_gammas	n_dots	t0_us	stop_x	stop_y	stop_z	apa	face	n_apaface	d97	selected	why
pdvd	039349_22/63	attached	flat	2	0.6273	439.3	7.915	50.71	59.63	-1	1.447e+06	1684	0.001164	0	2	3159	-145.4	-174.1	179.3	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_23/54	both	flat	2	0.8811	160.2	8.523	23.73	34.16	-1	6.697e+05	0	0	0	1	2384	196	212.4	84.06	6	1	1		1	
pdvd	039349_26/40	attached	flat	2	0.6906	21.45	12.1	20.9	46.91	-1	1.208e+06	0	0	0	1	3106	227.4	-278.7	13.11	-1	-1	0		0	retreat/split/near_arm
pdvd	039349_27/41	attached	flat	1	0.6263	70.77	3.462	8.143	13.61	50.39	2.466e+05	8.138e+04	0.33	0	0	2675	273.2	4.768	196	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_27/62	attached	flat	1	1.143	306.5	15.49	38.77	27.3	43.94	9.65e+05	1.388e+05	0.1438	0	0	3055	71.24	271.8	134.2	6	1	1		1	
pdvd	039349_28/36	both	flat	1	0.8782	348.4	3.207	42.38	30	36.84	8.276e+05	2.389e+05	0.2887	0	3	3230	169.4	-281.9	152.3	5	1	2		0	W cells straddle [(4, 1), (5, 1)]
pdvd	039349_28/60	attached	flat	1	0.4171	147.9	19.24	11.82	11.82	69.93	2.974e+05	5.781e+04	0.1943	0	0	3289	-36.22	-286.8	111.7	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_29/45	both	flat	1	0.8435	231.9	5.564	25.9	43.47	36.47	8.058e+05	4.331e+05	0.5375	1	0	3064	264.8	208.2	228.1	7	1	1		1	
pdvd	039349_3/46	attached	flat	1	0.8538	16.8	7.677	11.95	21.06	59.06	4.707e+05	8.845e+04	0.1879	0	0	3894	322.8	-125.6	107	4	0	1		1	
pdvd	039349_3/47	attached	flat	0	0.425	71.74	0	0	2.301	-1	0	0	-1	0	0	3068	70.92	262.5	69.16	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_30/45	attached	flat	2	0.8637	217	8.77	23.23	37.1	-1	8.399e+05	1.379e+05	0.1642	0	1	3507	138.5	12.13	103.9	6	0	1		1	
pdvd	039349_31/39	attached	flat	1	0.7911	47.04	2.4	23.34	26.46	21.05	6.204e+05	6.25e+04	0.1007	0	1	4476	304.7	-252.9	29.72	4	1	1		1	
pdvd	039349_31/51	attached	flat	2	0.819	49.23	1.8	51.11	72.91	-1	1.618e+06	15.4	9.518e-06	0	4	3931	177.2	-309.5	262.4	-1	-1	0		0	retreat/split/near_arm
pdvd	039349_34/46	attached	flat	1	1.028	26.73	9.46	27.4	26.67	106.9	6.208e+05	1.438e+05	0.2317	0	0	2895	242.8	-274.6	20.88	4	1	1		1	
pdvd	039349_35/30	attached	flat	1	0.6339	80.87	5.505	4.705	13.08	141.7	2.317e+05	1.888e+05	0.8149	0	0	4048	-289	276	2.776	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_35/62	attached	flat	1	0.7101	219.8	5.074	26.81	24.82	94.71	5.689e+05	6.793e+04	0.1194	0	2	4039	148.8	208.3	80.61	6	1	1		1	
pdvd	039349_36/41	attached	flat	1	0.907	51.8	5.577	40.14	36.85	45.35	1.124e+06	1.193e+05	0.1061	0	1	3941	237.7	6.764	22.69	6	0	1		1	
pdvd	039349_36/46	attached	flat	1	1.051	145.8	1.792	4.599	41.01	67.88	4.222e+05	7.377e+04	0.1748	0	0	2880	276	-219.8	76.23	4	1	1		1	
pdvd	039349_36/63	both	flat	2	0.8218	336.1	5.184	18.61	51.81	-1	1.298e+06	1.141e+05	0.08789	0	3	3324	38.47	193.5	252	7	1	1		1	
pdvd	039349_37/39	both	flat	2	0.7019	257.6	5.785	31.07	32.71	-1	7.493e+05	4.105e+05	0.5479	0	2	3274	137.5	-209.3	25.12	4	1	1		1	
pdvd	039349_38/57	attached	flat	1	0.7242	274.6	2.008	5.247	4.483	42.32	2.256e+05	3.298e+04	0.1462	0	0	3502	39.54	66.69	131.1	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_38/67	both	flat	1	0.9482	210.6	9.239	20.79	23.73	138	4.792e+05	6.445e+05	1.345	0	0	2508	-137.8	-313.9	36.89	0	1	1		1	
pdvd	039349_39/56	attached	flat	1	0.3673	143	7.892	28.96	19.91	159.5	5.126e+05	1.637e+05	0.3193	0	1	2785	319.9	43.03	194	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_4/36	both	flat	1	0.8397	89.25	8.917	30.07	50.48	72.52	1.063e+06	8.854e+04	0.08326	0	1	4787	-330.8	286	215.3	3	1	1		1	
pdvd	039349_41/51	attached	flat	1	0	162.9	6.492	25.37	34.63	99.17	7.214e+05	6.783e+04	0.09404	0	1	3077	168.1	-169.4	187.6	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_42/52	both	flat	1	0.8679	190.7	10.19	46.75	39.39	77.79	1.066e+06	3.175e+05	0.2978	0	4	3850	206.1	131.1	120.8	6	0	1		1	
pdvd	039349_43/50	attached	flat	1	0.8267	19.34	3.468	14.61	17.27	32.16	3.532e+05	1.177e+05	0.3332	0	0	2161	324.1	-311.3	67.26	4	1	1		1	
pdvd	039349_43/54	attached	flat	1	0.8803	86.79	8.221	35.38	34.42	79.53	8.003e+05	4.665e+04	0.05829	0	1	2177	268.3	67.74	120.6	6	0	1		1	
pdvd	039349_43/66	attached	flat	0	0.9039	190.7	0	0	3.289	-1	0	0	-1	0	0	1916	-55.79	168.1	49.2	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_44/28	attached	flat	0	0.4004	24.07	0.07926	1.011	6.641	-1	7.92e+04	0	0	0	1	888.5	-26.17	-7.545	167.1	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_45/25	attached	flat	1	0.4751	47.42	8.421	27.18	32.96	169.3	7.469e+05	4.252e+05	0.5693	0	0	2761	-45.54	89.42	240.4	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_47/31	attached	flat	1	1.002	99.1	5.406	12.69	21.41	56.18	4.154e+05	1.147e+05	0.276	0	0	2902	-324	182.6	234.3	3	1	1		1	
pdvd	039349_48/21	attached	flat	1	0.1554	213	3.925	8.669	11.36	132.6	4.047e+05	6.469e+04	0.1599	0	1	4401	-151.5	139.5	165.2	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_48/54	attached	flat	1	0.4171	123.9	5.12	43.14	56.25	54.2	1.575e+06	1.143e+06	0.7259	0	1	3000	239.4	274.9	70.85	-1	-1	0		0	retreat/split/near_arm
pdvd	039349_5/54	attached	flat	1	0.6689	315.2	5.916	29.44	56.63	29.21	1.306e+06	5.848e+04	0.04479	0	1	3723	164.6	-39.76	233.5	-1	-1	0		0	retreat/split/near_arm
pdvd	039349_5/64	attached	flat	2	0.7199	423.3	14.92	46.21	62.96	-1	2.074e+06	2.984e+04	0.01439	0	3	3403	73.05	-19.7	35.81	4	0	1		1	
pdvd	039349_50/46	attached	flat	0	0.5229	216.1	0	0	2.769	-1	0	0	-1	0	0	4035	110.3	-303	55.12	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_51/29	both	flat	0	0.3769	73.79	0	0	46.79	-1	0	0	-1	1	0	2159	-282.7	143.1	246.3	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_51/44	attached	flat	0	0.5675	148.8	0	0	0	-1	0	0	-1	0	0	3076	216.1	94.47	75.23	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_52/36	both	flat	1	0.8068	194.4	2.711	15.89	27.77	44.72	6.287e+05	1.38e+05	0.2196	0	1	2718	155.3	-100.9	52.03	4	0	1		1	
pdvd	039349_53/45	both	flat	1	1.154	277.3	4.192	34.06	39.06	49.09	1.116e+06	1.577e+05	0.1413	0	2	2395	143.5	-258.4	169.3	5	1	1		1	
pdvd	039349_54/30	both	flat	1	0.6603	130	6.352	24.1	29.55	47.95	6.953e+05	2.054e+05	0.2954	0	1	2646	-283.3	252	228.6	3	1	1		1	
pdvd	039349_54/54	attached	flat	1	0.8075	181.4	12.75	29.63	39.5	95.96	8.672e+05	1.044e+05	0.1204	0	0	2669	210	-302.6	210.6	5	1	1		1	
pdvd	039349_56/36	attached	flat	1	0.8379	218.4	10.23	32.7	49.14	49.16	7.706e+05	2.572e+04	0.03338	0	0	3416	183	-20.27	211.5	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_58/72	both	flat	2	0.8328	129.9	8.204	29.26	45.96	-1	7.694e+05	0	0	0	3	2343	239.4	-168.7	252.6	5	1	1		1	
pdvd	039349_59/61	attached	flat	1	0.7991	266.6	14.67	39.17	36.12	68.36	1.126e+06	1.024e+05	0.091	0	0	1700	104.2	218.6	65.68	6	1	1		1	
pdvd	039349_60/40	attached	flat	0	0.6063	328.9	0	0	6.06	-1	0	0	-1	0	0	2407	71.28	-93.45	142	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_61/18	attached	flat	1	0.9448	99.29	11.32	20.42	41.32	85.32	9.431e+05	1.931e+05	0.2048	0	0	4043	-203.3	290.7	60.61	2	1	1		1	
pdvd	039349_61/21	attached	flat	1	0	115.1	6.328	11.97	43.75	131.8	8.469e+05	5.51e+04	0.06506	0	0	2698	-332.8	-324.2	145.1	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_61/50	both	flat	1	0.8489	224.6	5.554	15.97	23.91	74.89	6.739e+05	1.152e+05	0.1709	0	1	3824	129	-120.9	82.98	4	0	1		1	
pdvd	039349_61/51	both	flat	1	0.8116	89.34	13.05	31.6	41.87	80.25	1.128e+06	1.014e+05	0.0899	0	0	2164	108.6	-177.3	43.74	4	1	1		1	
pdvd	039349_63/55	attached	flat	1	0.6862	182.6	3.845	3.251	40.8	141.9	4.05e+05	2.083e+05	0.5143	0	0	3405	137.8	75.61	102.8	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_63/67	attached	flat	1	1.102	696.6	13.95	40.01	28.69	143.5	9.715e+05	5.3e+05	0.5455	0	0	3033	-292.6	236.5	147.7	2	1	1		1	
pdvd	039349_64/24	both	flat	1	0.6924	188.3	14.45	38.92	23.94	133.4	8.903e+05	1.417e+05	0.1591	0	0	2186	-179.2	-49.53	253	-1	-1	0		0	retreat/split/near_arm
pdvd	039349_64/52	attached	flat	0	0.521	51.61	0	0	44.06	-1	0	0	-1	0	0	4770	309	-31.13	179.7	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_64/65	attached	flat	0	0.9101	42.35	0	0	5.488	-1	0	0	-1	0	0	5539	332.2	49.79	54.94	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_64/71	both	flat	1	0.7594	257.4	20.1	41.63	29.97	64.9	1.154e+06	1.061e+05	0.09195	0	0	2506	89.81	246.4	53.54	6	1	1		1	
pdvd	039349_67/75	both	flat	1	0.905	154.1	5.085	13.89	21.14	44.66	4.747e+05	3.641e+05	0.7669	0	0	3119	319	91.99	112.5	6	0	1		1	
pdvd	039349_67/78	both	flat	1	1.062	75.61	8.808	18.09	32.1	47.59	6.963e+05	4.154e+05	0.5966	0	1	1662	190.4	282.1	62.52	6	1	1		1	
pdvd	039349_68/63	attached	flat	1	0.3933	102	1.296	6.918	11.65	18.46	1.304e+05	3.545e+04	0.2718	0	1	3659	258.9	-222.2	213.3	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_69/56	both	flat	0	1.074	113.8	0	0	1.803	-1	0	0	-1	0	0	2495	233.9	82.47	157.9	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_7/4	attached	flat	2	1.003	201	8.505	15.49	48.88	-1	1.064e+06	1.019e+05	0.09576	0	3	2500	-203.7	-182.3	88.53	-1	-1	0		0	retreat/split/near_arm
pdvd	039349_7/67	attached	flat	1	0.8818	57.95	7.083	9.39	11.19	68.64	1.908e+05	2.516e+05	1.319	0	1	4650	293.3	15.42	282.7	7	0	1		1	
pdvd	039349_70/61	attached	flat	1	0.4428	279.5	4.122	5.922	6.539	40.87	1.119e+05	3.092e+04	0.2764	0	0	3733	77.19	273.2	260.1	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_72/11	attached	flat	0	0.8134	342.3	0	0	3.005	-1	0	0	-1	0	0	3814	-75	-96.16	129.3	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_72/65	attached	flat	1	0.7966	267	13.35	13.22	12.98	96.43	2.899e+05	1.5e+05	0.5175	0	1	2458	-72.72	-188.4	244.3	1	1	1		1	
pdvd	039349_73/62	both	flat	1	0.9178	115.9	12.26	33.53	39.06	55.71	8.378e+05	5.663e+04	0.06759	0	0	2175	95.31	-290.5	68.76	4	1	1		1	
pdvd	039349_76/23	attached	flat	2	0.466	282.4	1.252	0.6743	13.86	-1	3.403e+05	1402	0.004119	0	1	3792	-96.24	-214.2	104.7	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_77/63	both	flat	1	0.9025	154.5	11.61	21.39	34.99	70.12	8.042e+05	1.84e+05	0.2288	0	0	4726	232.8	185	274	7	1	1		1	
pdvd	039349_78/22	attached	flat	2	0.6647	163.5	2.293	21.59	58.32	-1	1.081e+06	1.493e+05	0.1381	0	4	1336	-125.5	-333.6	293.9	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_8/54	both	flat	1	0.8189	105.6	2.897	19.3	17.73	78.22	3.712e+05	1.605e+05	0.4325	0	0	1945	144.7	149.9	79.48	6	0	1		1	
pdvd	039349_81/41	attached	flat	1	1.555	37.65	1.2	5.912	2.323	28.35	1.861e+05	9.009e+04	0.484	0	0	4872	245.2	-14.6	23.47	4	0	1		1	
pdvd	039349_81/44	attached	flat	0	0.5385	153.9	0	0	47.09	-1	0	0	-1	0	0	5122	280.8	4.288	143	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_81/62	attached	flat	1	0.8014	46.61	15.04	40.63	35.67	65.3	1.334e+06	7.227e+04	0.05417	0	1	4542	297.6	107.5	116.2	6	0	1		1	
pdvd	039349_82/48	both	flat	1	0.9179	255.5	2.096	27.65	23.83	20.43	1.099e+06	1.769e+05	0.161	2	1	3176	127.7	31.51	169.9	7	0	1		1	
pdvd	039349_82/54	both	flat	2	0	11.25	22.12	27.06	31.22	-1	5.536e+05	0	0	0	1	2458	331.3	315.4	225.9	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_83/60	attached	flat	1	0.9224	172.9	5.728	49.95	50.7	37.81	1.188e+06	1.291e+05	0.1087	0	3	3542	175	-69.12	227	5	0	1		1	
pdvd	039349_9/19	both	flat	1	0.3296	39.62	8.012	16.82	42.3	93.22	5.39e+05	7.3e+04	0.1355	0	0	2304	-162	-311.7	51.86	-1	-1	0		0	not Bragg-path accept / michel_found
pdvd	039349_9/47	both	flat	1	0.8611	231	1.971	20.98	31.02	43.17	9.05e+05	6.072e+04	0.0671	0	3	2427	119.4	-291.1	240.1	5	1	1		1	
pdvd	039349_9/55	both	flat	1	0.8316	130.7	2.168	41.6	39.42	29.56	9.114e+05	8.148e+04	0.0894	0	3	2130	124.5	228.6	220	7	1	1		1	
