sample	event	stratum	what
mcp2k	321937	ISO	vertex ADVERSE 0.00->8.24cm
mcp2k	322269	control	fc bundle 6:7 0->1
mcp2k	322707	ISO	vertex ADVERSE 0.16->37.00cm
mcp2k	322861	control	numu09 0->1
mcp2k	323125	ISO	numu09 0->1
mcp2k	323171	ISO	vertex ADVERSE 0.22->4.43cm
mcp2k	323369	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 13:9 0->1; vertex ADVERSE 235.09->infcm
mcp2k	346746	ISO	numu09 0->1
mcp2k	347824	control	vertex ADVERSE 1.00->7.21cm
mcp2k	348594	ISO	vertex ADVERSE 1.83->4.15cm
mcp2k	349056	ISO	numu09 1->0
mcp2k	349276	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 21:0 0->1
mcp2k	350354	ISO	vertex ADVERSE 5.22->62.58cm
mcp2k	350882	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 5:8 1->0
mcp2k	354248	ISO	numu09 0->1
mcp2k	355106	control	vertex toward 352.89->1.41cm
mcp2k	388499	other	fc bundle 21:1000020 0->1
mcp2k	390391	ISO	vertex ADVERSE 1.03->2.91cm
mcp2k	392483	other	fc bundle 2:1000008 0->1
mcp2k	392539	other	fc bundle 12:6 0->1
mcp2k	392891	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 16:1000007 0->1; vertex ADVERSE 0.98->infcm
mcp2k	392900	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 10:1000006 0->1
mcp2k	394167	control	nue43 1->0
mcp2k	394407	control	vertex toward 313.47->0.39cm
mcp2k	394417	other	fc bundle 13:12 0->1
mcp2k	394979	other	fc bundle 15:8 0->1
mcp2k	395089	control	numu09 1->0; vertex ADVERSE 0.26->4.98cm
mcp2k	395298	control	numu09 0->1
mcp2k	396037	control	vertex ADVERSE 33.74->35.27cm
mcp2k	396057	control	numu09 1->0
mcp2k	396091	ISO	vertex ADVERSE 0.16->2.07cm
mcp2k	396551	ISO	numu09 0->1
mcp2k	396816	control	vertex toward 32.30->12.34cm
mcp2k	396829	control	label nu-candidate->cosmic-tagged; numu09 0->1; stm bundle 17:1000005 0->1; vertex ADVERSE 0.00->66.49cm
mcp2k	397487	control	vertex toward 5.82->4.51cm
mcp2k	397542	ISO	vertex toward 2.35->0.35cm
mcp2k	397873	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 17:1000011 1->0
mcp2k	400073	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 11:1000004 1->0
mcp2k	400185	control	vertex ADVERSE 0.00->62.85cm
mcp2k	400239	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 5:8 0->1
mcp2k	400779	control	vertex toward 6.72->0.06cm
mcp2k	401527	other	fc bundle 17:1000009 0->1
mcp2k	401769	other	fc bundle 6:1000006 0->1
mcp2k	403441	control	fc bundle 17:1000007 0->1
mcp2k	404299	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 18:1000004 1->0
mcp2k	404629	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 21:9 1->0
mcp2k	405927	control	numu09 1->0; vertex toward 6.04->0.08cm
mcp2k	406367	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 12:9 0->1; vertex ADVERSE 0.77->infcm
mcp2k	406631	control	vertex toward 206.10->0.06cm
mcp2k	408678	ISO	numu09 0->1
mcp2k	409052	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 17:1000000 0->1; vertex ADVERSE 0.00->infcm
mcp2k	409140	ISO	vertex ADVERSE 2.22->4.98cm
mcp2k	409624	control	vertex ADVERSE 0.00->3.59cm
mcp2k	409888	control	vertex toward 2.96->0.93cm
mcp2k	410456	other	fc bundle 13:12 0->1
mcp2k	410566	control	numu09 1->0
mcp2k	410680	ISO	vertex toward 3.56->0.22cm
mcp2k	411402	other	fc bundle 1:4 0->1
mcp2k	411886	other	tgm bundle 17:8 -1->0; stm bundle 17:8 -1->0; fc bundle 17:8 -1->0
mcp2k	412242	ISO	numu09 1->0
mcp2k	413580	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 11:1000008 1->0
mcp2k	413628	other	fc bundle 15:1000013 0->1
mcp2k	413976	other	fc bundle 13:1000009 0->1
mcp2k	414240	ISO	vertex ADVERSE 21.23->23.81cm
mcp2k	414288	control	vertex toward 4.52->0.08cm
mcp2k	414306	ISO	numu09 0->1
mcp2k	414372	ISO	numu09 0->1
mcp2k	414552	control	fc bundle 19:1000010 0->1
mcp2k	415212	other	fc bundle 5:1000010 0->1
mcp2k	416418	other	fc bundle 10:1000009 0->1
mcp2k	417584	other	fc bundle 12:1000012 0->1
mcp2k	417782	ISO	vertex toward 10.98->3.99cm
mcp2k	473952	ISO	vertex ADVERSE 0.29->3.10cm
mcp2k	474612	control	vertex ADVERSE 0.00->18.55cm
mcp2k	474700	other	fc bundle 18:1000012 0->1
mcp2k	475096	control	label nu-candidate->cosmic-tagged; stm bundle 19:2 0->1
mcp2k	475932	other	fc bundle 1:11 0->1
mcp2k	478088	ISO	vertex ADVERSE 0.06->4.85cm
mcp2k	478374	control	numu09 1->0
mcp2k	478594	ISO	vertex ADVERSE 0.86->2.52cm
mcp2k	479650	ISO	vertex toward 25.87->15.10cm
mcp2k	480970	ISO	numu09 1->0
mcp2k	481014	control	vertex toward inf->123.01cm
mcp2k	498675	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 15:1000001 0->1
mcp2k	498851	control	numu09 1->0
mcp2k	499423	control	vertex ADVERSE 17.42->43.49cm
mcp2k	499511	other	fc bundle 11:1000011 0->1
mcp2k	500567	control	numu09 1->0
mcp2k	502019	control	numu09 0->1
mcp2k	502525	ISO	numu09 1->0; vertex ADVERSE 0.24->3.28cm
