sample	event	stratum	what
mcp2k	323171	ISO	vertex ADVERSE 0.22->4.29cm
mcp2k	323369	ISO	vertex toward 235.09->224.37cm
mcp2k	346746	ISO	numu09 0->1
mcp2k	347824	control	vertex ADVERSE 1.00->3.59cm
mcp2k	348594	ISO	vertex toward 1.83->0.58cm
mcp2k	349276	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 21:0 0->1
mcp2k	350354	ISO	numu09 0->1; vertex ADVERSE 5.22->7.10cm
mcp2k	350882	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 5:8 1->0
mcp2k	354248	ISO	numu09 0->1
mcp2k	355106	control	vertex toward 352.89->1.41cm
mcp2k	388499	other	fc bundle 21:1000020 0->1
mcp2k	390282	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 7:6 1->0
mcp2k	391777	control	numu09 0->1; vertex ADVERSE 0.31->1.35cm
mcp2k	392483	other	fc bundle 2:1000008 0->1
mcp2k	392539	other	fc bundle 12:6 0->1
mcp2k	392891	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 16:1000007 0->1; vertex ADVERSE 0.98->infcm
mcp2k	392900	ISO	numu09 1->0
mcp2k	393133	control	vertex toward 31.96->2.47cm
mcp2k	393538	ISO	numu09 1->0
mcp2k	394167	control	nue7 0->1
mcp2k	394417	other	fc bundle 13:12 0->1
mcp2k	394717	control	numu09 1->0
mcp2k	394979	other	fc bundle 15:8 0->1
mcp2k	395089	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 21:8 0->1; vertex ADVERSE 0.26->infcm
mcp2k	395277	control	numu09 0->1; vertex ADVERSE 10.29->68.14cm
mcp2k	395597	ISO	vertex ADVERSE 1.22->14.41cm
mcp2k	395717	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 21:9 0->1
mcp2k	396057	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; numu09 1->0; stm bundle 10:1000006 0->1
mcp2k	396551	ISO	numu09 0->1
mcp2k	396816	control	vertex toward 32.30->15.95cm
mcp2k	396829	control	label nu-candidate->cosmic-tagged; stm bundle 17:1000005 0->1; vertex ADVERSE 0.00->66.47cm
mcp2k	397487	control	vertex toward 5.82->3.82cm
mcp2k	397498	ISO	numu09 0->1
mcp2k	397542	ISO	vertex toward 2.35->0.35cm
mcp2k	400029	ISO	vertex ADVERSE 0.64->57.11cm
mcp2k	400073	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 11:1000004 1->0
mcp2k	400185	control	vertex ADVERSE 0.00->63.42cm
mcp2k	401527	other	fc bundle 17:1000009 0->1
mcp2k	401769	other	fc bundle 6:1000006 0->1
mcp2k	403309	ISO	numu09 0->1
mcp2k	403441	control	fc bundle 17:1000007 0->1
mcp2k	404629	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 21:9 1->0
mcp2k	405927	control	numu09 1->0; vertex toward 6.04->0.11cm
mcp2k	406367	control	vertex ADVERSE 0.77->64.18cm
mcp2k	406631	control	vertex toward 206.10->0.07cm
mcp2k	407886	ISO	vertex toward 104.15->42.06cm
mcp2k	409052	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 17:1000000 0->1; vertex ADVERSE 0.00->infcm
mcp2k	409140	ISO	vertex ADVERSE 2.22->5.98cm
mcp2k	409514	control	vertex toward 3.37->1.31cm
mcp2k	409624	control	vertex ADVERSE 0.00->3.58cm
mcp2k	409888	control	vertex toward 2.96->0.79cm
mcp2k	410456	other	fc bundle 13:12 0->1
mcp2k	410566	control	vertex ADVERSE 0.17->4.91cm
mcp2k	410680	ISO	vertex toward 3.56->0.55cm
mcp2k	411402	other	fc bundle 1:4 0->1
mcp2k	411886	other	tgm bundle 17:8 -1->0; stm bundle 17:8 -1->0; fc bundle 17:8 -1->0
mcp2k	413580	other	label cosmic-tagged->nu-candidate; nu_eval 0->1; stm bundle 11:1000008 1->0
mcp2k	413628	other	fc bundle 15:1000013 0->1
mcp2k	413976	other	fc bundle 13:1000009 0->1
mcp2k	414240	ISO	vertex ADVERSE 21.23->23.86cm
mcp2k	414288	control	vertex toward 4.52->0.08cm
mcp2k	414306	ISO	numu09 0->1
mcp2k	414372	ISO	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 10:2 0->1
mcp2k	414552	control	fc bundle 19:1000010 0->1
mcp2k	415212	other	fc bundle 5:1000010 0->1
mcp2k	416418	other	fc bundle 10:1000009 0->1
mcp2k	417584	other	fc bundle 12:1000012 0->1
mcp2k	417782	ISO	vertex toward 10.98->3.45cm
mcp2k	474612	control	vertex ADVERSE 0.00->19.62cm
mcp2k	474700	other	fc bundle 18:1000012 0->1
mcp2k	475096	control	label nu-candidate->cosmic-tagged; stm bundle 19:2 0->1
mcp2k	475932	other	fc bundle 1:11 0->1
mcp2k	478088	ISO	vertex ADVERSE 0.06->4.84cm
mcp2k	478594	ISO	vertex ADVERSE 0.86->2.96cm
mcp2k	478880	control	vertex ADVERSE 0.01->22.63cm
mcp2k	479650	ISO	vertex toward 25.87->8.32cm
mcp2k	481014	control	vertex toward inf->123.00cm
mcp2k	493835	ISO	numu09 0->1
mcp2k	495881	control	numu09 0->1
mcp2k	497311	ISO	numu09 0->1; vertex toward 191.78->79.18cm
mcp2k	497399	control	numu09 0->1; vertex ADVERSE 269.16->301.41cm
mcp2k	498675	control	label nu-candidate->cosmic-tagged; nu_eval 1->0; stm bundle 15:1000001 0->1
mcp2k	498851	control	numu09 1->0
mcp2k	499423	control	vertex ADVERSE 17.42->41.38cm
mcp2k	499511	other	fc bundle 11:1000011 0->1
mcp2k	500567	control	numu09 1->0
mcp2k	502019	control	numu09 0->1
