sample	event	nflash	nclus	n_noflash	n_correct	n_wrong	n_oob	note
mcp2k	72082	18	70	0	44	26	0	
mcp2k	72092	15	59	0	22	37	0	
mcp2k	72099	17	44	0	8	36	0	
mcp2k	72170	16	45	0	26	19	0	
mcp2k	72174	12	41	0	15	26	0	
mcp2k	72196	9	48	0	34	14	0	
mcp2k	72202	10	29	0	22	7	0	
mcp2k	72236	11	42	0	29	13	0	
mcp2k	72254	19	63	0	28	35	0	
mcp2k	72275	15	44	0	28	16	0	
mcp2k	72280	10	39	0	19	19	1	
mcp2k	72298	18	76	0	55	21	0	
mcp2k	72320	20	134	0	104	30	0	
mcp2k	72378	15	52	0	22	30	0	
mcp2k	72386	16	47	0	35	12	0	
mcp2k	72488	20	53	0	21	32	0	
mcp2k	72504	18	47	0	40	7	0	
mcp2k	72570	18	42	0	18	24	0	
mcp2k	72649	9	31	0	8	23	0	
mcp2k	72742	19	48	0	24	24	0	
mcp2k	72759	13	37	0	18	19	0	
mcp2k	72760	16	47	0	22	25	0	
mcp2k	72764	14	46	0	28	18	0	
mcp2k	72768	28	47	0	21	26	0	
mcp2k	72786	13	56	0	32	24	0	
mcp2k	72818	17	67	0	34	33	0	
mcp2k	72840	15	56	0	25	31	0	
mcp2k	72848	19	95	0	55	40	0	
mcp2k	72940	13	59	0	24	34	1	
mcp2k	73038	16	80	0	51	29	0	
mcp2k	73054	14	47	0	26	21	0	
mcp2k	73068	19	50	0	28	22	0	
mcp2k	73199	12	33	0	28	5	0	
mcp2k	73270	20	38	0	25	13	0	
mcp2k	73324	9	47	0	17	30	0	
mcp2k	73336	13	68	0	43	25	0	
mcp2k	73380	11	45	1	11	33	0	
mcp2k	73412	15	55	0	24	30	1	
mcp2k	73450	9	40	0	18	20	2	
mcp2k	73472	10	37	0	7	30	0	
mcp2k	73500	11	33	0	11	22	0	
mcp2k	73507	10	53	0	35	18	0	
mcp2k	73534	15	40	0	23	17	0	
mcp2k	73538	16	46	0	25	21	0	
mcp2k	73640	12	28	0	3	25	0	
mcp2k	73662	19	76	0	43	32	1	
mcp2k	73688	11	89	0	38	51	0	
mcp2k	73698	14	50	0	19	29	2	
mcp2k	73705	18	35	0	21	14	0	
mcp2k	73727	23	57	0	44	13	0	
mcp2k	73732	14	55	0	34	18	3	
mcp2k	73754	16	46	0	17	29	0	
mcp2k	73793	12	59	0	40	19	0	
mcp2k	73838	12	59	0	12	47	0	
mcp2k	73852	5	50	0	28	19	3	
mcp2k	73926	11	47	0	30	17	0	
mcp2k	73991	14	51	0	13	38	0	
mcp2k	73992	16	41	0	24	17	0	
mcp2k	73996	15	42	0	10	30	2	
mcp2k	74094	14	66	0	28	38	0	
mcp2k	74123	20	79	0	39	40	0	
mcp2k	74128	9	38	0	18	20	0	
mcp2k	74146	12	46	0	28	18	0	
mcp2k	74160	14	67	0	32	35	0	
mcp2k	74190	11	25	0	16	9	0	
mcp2k	74270	18	39	1	13	25	0	
mcp2k	74326	13	81	0	33	48	0	
mcp2k	74336	22	71	0	38	33	0	
mcp2k	74380	12	22	0	13	9	0	
mcp2k	74414	15	70	0	34	34	2	
mcp2k	74732	12	48	0	11	37	0	
mcp2k	74783	19	47	0	17	30	0	
mcp2k	74784	10	57	0	11	46	0	
mcp2k	74810	18	63	0	40	23	0	
mcp2k	74849	12	54	0	37	17	0	
mcp2k	74854	14	83	0	72	11	0	
mcp2k	74938	15	61	0	17	44	0	
mcp2k	75004	12	55	0	20	35	0	
mcp2k	75040	25	72	0	42	30	0	
mcp2k	75052	8	54	0	14	40	0	
mcp2k	75113	12	40	0	24	15	1	
mcp2k	75128	11	47	0	33	14	0	
mcp2k	75135	14	74	0	20	53	1	
mcp2k	75158	16	40	0	27	13	0	
mcp2k	75206	9	72	0	63	9	0	
mcp2k	75289	11	47	0	21	26	0	
mcp2k	75316	15	50	0	21	29	0	
mcp2k	75334	17	55	0	28	27	0	
mcp2k	75338	17	86	0	25	61	0	
mcp2k	75355	8	33	0	7	24	2	
mcp2k	75377	20	61	0	13	48	0	
mcp2k	75399	19	94	0	51	43	0	
mcp2k	75488	18	90	0	55	35	0	
mcp2k	75554	4	51	0	11	40	0	
mcp2k	75590	12	39	0	4	35	0	
mcp2k	75668	9	59	0	33	26	0	
mcp2k	75678	14	47	0	22	25	0	
mcp2k	75700	15	79	0	46	30	3	
mcp2k	75729	17	46	0	25	21	0	
mcp2k	75730	11	45	0	5	40	0	
mcp2k	75795	15	44	0	16	28	0	
mcp2k	75862	11	35	0	13	22	0	
mcp2k	75954	20	81	0	44	37	0	
mcp2k	75976	12	47	0	20	26	1	
mcp2k	76038	20	65	0	39	25	1	
mcp2k	76059	9	50	0	16	34	0	
mcp2k	76147	14	87	0	18	69	0	
mcp2k	76170	12	60	0	47	11	2	
mcp2k	76206	16	113	0	61	49	3	
mcp2k	76228	18	45	0	30	15	0	
mcp2k	76250	8	37	0	12	23	2	
mcp2k	76257	15	36	0	16	20	0	
mcp2k	76280	15	71	0	29	42	0	
mcp2k	76346	16	51	0	31	20	0	
mcp2k	76350	16	105	0	45	60	0	
mcp2k	76631	13	34	0	19	15	0	
mcp2k	76712	14	40	1	9	30	0	
mcp2k	76822	13	54	0	8	46	0	
mcp2k	76829	15	29	0	15	14	0	
mcp2k	76866	10	39	0	12	24	3	
mcp2k	76873	10	60	0	23	34	3	
mcp2k	76888	17	46	0	23	23	0	
mcp2k	76910	10	38	0	32	6	0	
mcp2k	76922	12	49	0	5	44	0	
mcp2k	76944	18	32	0	16	16	0	
mcp2k	76998	16	54	0	36	18	0	
mcp2k	77020	17	51	0	32	19	0	
mcp2k	77054	11	98	0	90	8	0	
mcp2k	77098	21	51	1	22	28	0	
mcp2k	77130	14	73	0	57	16	0	
mcp2k	77328	13	39	1	18	20	0	
mcp2k	77335	13	56	0	41	15	0	
mcp2k	77379	21	62	0	29	33	0	
mcp2k	77394	13	33	0	18	13	2	
mcp2k	77406	11	51	0	36	15	0	
mcp2k	77489	14	58	0	24	33	1	
mcp2k	77604	17	50	1	23	26	0	
mcp2k	77702	15	57	0	30	27	0	
mcp2k	77731	16	38	0	3	35	0	
mcp2k	77846	12	58	1	42	14	1	
mcp2k	77878	13	45	0	26	17	2	
mcp2k	77885	11	66	0	32	34	0	
mcp2k	77922	23	63	0	35	28	0	
mcp2k	77978	20	53	0	27	24	2	
mcp2k	78010	17	49	0	14	35	0	
mcp2k	78032	8	35	1	13	20	1	
mcp2k	78120	11	35	0	14	21	0	
mcp2k	78242	14	76	0	42	34	0	
mcp2k	78259	21	68	0	39	29	0	
mcp2k	78369	16	52	0	44	8	0	
mcp2k	78523	16	67	0	41	26	0	
mcp2k	78582	21	84	0	35	49	0	
mcp2k	78677	11	32	0	23	7	2	
mcp2k	78682	9	37	0	20	16	1	
mcp2k	78704	6	23	0	9	13	1	
mcp2k	78714	10	39	0	20	19	0	
mcp2k	78743	17	75	0	20	55	0	
mcp2k	78890	9	23	0	20	3	0	
mcp2k	79220	14	41	0	23	18	0	
mcp2k	79330	10	55	1	16	38	0	
mcp2k	79337	11	37	0	15	22	0	
mcp2k	79418	12	44	0	23	21	0	
mcp2k	79491	15	84	0	65	19	0	
mcp2k	79616	16	59	0	41	18	0	
mcp2k	79638	15	54	0	33	20	1	
mcp2k	79689	16	73	0	32	41	0	
mcp2k	79711	13	43	0	26	14	3	
mcp2k	79755	15	59	0	14	45	0	
mcp2k	79865	13	63	0	44	19	0	
mcp2k	80078	12	52	0	48	4	0	
mcp2k	80672	15	62	1	48	13	0	
mcp2k	80716	17	52	0	32	20	0	
mcp2k	81310	13	52	0	35	16	1	
mcp2k	81420	23	78	0	33	45	0	
mcp2k	81662	14	52	0	34	18	0	
mcp2k	82102	8	50	0	29	21	0	
mcp2k	82300	17	53	0	24	28	1	
mcp2k	82322	11	47	0	17	30	0	
mcp2k	82608	14	48	1	29	18	0	
mcp2k	82652	10	65	0	30	33	2	
mcp2k	82828	14	55	0	31	24	0	
mcp2k	83048	7	27	0	10	16	1	
mcp2k	83070	11	32	0	11	21	0	
mcp2k	90003	20	53	0	35	18	0	
mcp2k	90135	17	73	0	33	40	0	
mcp2k	90179	12	125	0	29	96	0	
mcp2k	90311	18	49	0	28	21	0	
mcp2k	90487	8	36	0	18	17	1	
mcp2k	90597	15	64	0	42	22	0	
mcp2k	90663	17	70	0	8	62	0	
mcp2k	90751	17	77	0	21	56	0	
mcp2k	91235	16	64	0	30	34	0	
mcp2k	91367	21	53	1	18	34	0	
mcp2k	91433	13	48	0	22	26	0	
mcp2k	91609	13	47	0	21	26	0	
mcp2k	91653	15	51	0	25	26	0	
mcp2k	91697	12	40	0	29	11	0	
mcp2k	91782	7	67	0	16	47	4	
mcp2k	91807	18	37	0	6	31	0	
mcp2k	91917	17	87	0	35	52	0	
mcp2k	92049	14	65	0	44	21	0	
mcp2k	92071	11	44	0	24	20	0	
mcp2k	92134	18	86	0	33	53	0	
mcp2k	92159	5	42	0	38	4	0	
mcp2k	92225	18	49	0	40	9	0	
mcp2k	92310	18	58	0	33	24	1	
mcp2k	92379	15	43	0	18	25	0	
mcp2k	92420	19	65	1	30	34	0	
mcp2k	92511	8	37	0	19	16	2	
mcp2k	92552	6	50	0	35	15	0	
mcp2k	92684	18	76	0	55	21	0	
mcp2k	92838	17	71	0	41	29	1	
mcp2k	92904	14	62	0	21	41	0	
mcp2k	92907	12	40	0	19	21	0	
mcp2k	92992	16	72	0	44	28	0	
mcp2k	93105	10	43	0	23	20	0	
mcp2k	93146	14	84	0	32	49	3	
mcp2k	93171	14	27	0	21	6	0	
mcp2k	93234	16	45	0	21	24	0	
mcp2k	93237	20	80	0	20	60	0	
mcp2k	93325	15	30	0	7	23	0	
mcp2k	93545	16	30	0	17	13	0	
mcp2k	93652	13	34	0	16	18	0	
mcp2k	93655	11	36	0	30	6	0	
mcp2k	93677	13	105	0	15	90	0	
mcp2k	93696	12	29	0	22	7	0	
mcp2k	93776	12	38	0	32	6	0	
mcp2k	93875	10	49	0	34	15	0	
mcp2k	93919	14	26	0	8	18	0	
mcp2k	93960	9	20	0	8	12	0	
mcp2k	94007	12	49	0	30	19	0	
mcp2k	94029	6	43	0	19	24	0	
mcp2k	94092	9	34	0	12	22	0	
mcp2k	94095	23	94	0	60	33	1	
mcp2k	94180	11	36	0	26	8	2	
mcp2k	94224	14	60	0	34	26	0	
mcp2k	94293	15	64	0	40	24	0	
mcp2k	94392	9	46	0	39	7	0	
mcp2k	94546	11	44	0	31	13	0	
mcp2k	94557	13	43	0	22	20	1	
mcp2k	94656	16	40	0	15	25	0	
mcp2k	94678	9	51	0	26	25	0	
mcp2k	94796	18	40	0	24	15	1	
mcp2k	94876	18	48	0	21	27	0	
mcp2k	94942	15	54	0	36	18	0	
mcp2k	95074	7	38	1	10	27	0	
mcp2k	95151	14	62	0	47	12	3	
mcp2k	95162	14	47	0	27	20	0	
mcp2k	95170	13	52	0	39	13	0	
mcp2k	95173	10	40	0	5	35	0	
mcp2k	95184	12	46	0	28	18	0	
mcp2k	95305	13	63	0	20	42	1	
mcp2k	95316	8	47	0	24	23	0	
mcp2k	95327	13	43	0	27	16	0	
mcp2k	95361	15	50	0	27	23	0	
mcp2k	95371	13	35	0	20	15	0	
mcp2k	95405	16	56	1	52	3	0	
mcp2k	95412	13	49	0	39	10	0	
mcp2k	95492	12	48	0	30	18	0	
mcp2k	95500	12	35	0	15	20	0	
mcp2k	95503	18	59	0	18	41	0	
mcp2k	95544	15	53	0	27	26	0	
mcp2k	95625	19	68	0	54	14	0	
mcp2k	95646	11	29	0	18	11	0	
mcp2k	95690	14	45	0	13	32	0	
mcp2k	95713	17	66	0	39	27	0	
mcp2k	95756	13	82	0	14	68	0	
mcp2k	95800	17	67	0	19	48	0	
mcp2k	95877	9	32	0	12	20	0	
mcp2k	95899	14	71	0	39	32	0	
mcp2k	95911	11	49	0	16	31	2	
mcp2k	95933	20	70	0	29	41	0	
mcp2k	96042	11	57	0	35	22	0	
mcp2k	96130	13	50	0	27	23	0	
mcp2k	96218	12	57	0	49	8	0	
mcp2k	96251	14	55	0	22	33	0	
mcp2k	96306	20	64	0	48	15	1	
mcp2k	96328	12	42	0	14	28	0	
mcp2k	96383	15	48	0	31	17	0	
mcp2k	96461	7	16	0	2	14	0	
mcp2k	96526	11	32	0	23	9	0	
mcp2k	96636	13	61	0	34	27	0	
mcp2k	96644	18	60	0	29	25	6	
mcp2k	96658	14	31	0	20	11	0	
mcp2k	96680	18	90	0	65	25	0	
mcp2k	96757	9	39	0	32	7	0	
mcp2k	96864	21	61	0	42	19	0	
mcp2k	96911	10	34	0	10	22	2	
mcp2k	96944	16	71	0	44	27	0	
mcp2k	96977	15	39	0	23	16	0	
mcp2k	97010	15	69	0	39	30	0	
mcp2k	97033	15	75	0	37	33	5	
mcp2k	97062	16	33	1	21	11	0	
mcp2k	97084	15	57	0	18	38	1	
mcp2k	97172	23	54	0	35	19	0	
mcp2k	97231	19	56	0	28	28	0	
mcp2k	97260	11	20	0	5	15	0	
mcp2k	97304	22	99	0	51	48	0	
mcp2k	97407	17	34	0	20	14	0	
mcp2k	97473	10	36	0	30	6	0	
mcp2k	97539	8	51	0	19	32	0	
mcp2k	97722	9	15	0	4	11	0	
mcp2k	98000	12	51	0	40	11	0	
mcp2k	98045	16	45	1	27	16	1	
mcp2k	98067	22	102	0	27	74	1	
mcp2k	98111	13	47	0	20	27	0	
mcp2k	98294	11	80	0	52	28	0	
mcp2k	98298	11	44	0	31	13	0	
mcp2k	98338	18	40	3	14	23	0	
mcp2k	98352	10	43	0	23	20	0	
mcp2k	98353	10	42	0	18	24	0	
mcp2k	98382	13	79	0	74	5	0	
mcp2k	98441	9	30	0	15	13	2	
mcp2k	98452	13	49	0	21	28	0	
mcp2k	98470	9	33	0	11	22	0	
mcp2k	98474	11	36	0	15	20	1	
mcp2k	98529	13	124	0	34	90	0	
mcp2k	98660	14	68	0	15	49	4	
mcp2k	98704	13	47	0	18	29	0	
mcp2k	98756	10	31	0	26	5	0	
mcp2k	98760	15	48	0	31	17	0	
mcp2k	98778	13	55	0	20	35	0	
mcp2k	98793	8	51	0	19	32	0	
mcp2k	98800	16	44	0	16	28	0	
mcp2k	98804	14	24	0	20	4	0	
mcp2k	98844	11	75	0	75	0	0	
mcp2k	98870	12	37	0	15	22	0	
mcp2k	98881	10	27	0	17	10	0	
mcp2k	98947	18	66	0	42	24	0	
mcp2k	99012	15	46	0	38	8	0	
mcp2k	99035	22	98	0	55	43	0	
mcp2k	99057	12	38	0	28	10	0	
mcp2k	99078	12	52	0	15	37	0	
mcp2k	99156	15	44	0	24	20	0	
mcp2k	99178	12	46	0	42	4	0	
mcp2k	99218	16	51	1	28	22	0	
mcp2k	99232	13	59	1	23	35	0	
mcp2k	99284	12	37	0	26	11	0	
mcp2k	99365	14	66	0	31	35	0	
mcp2k	99372	16	54	0	17	37	0	
mcp2k	99376	16	48	0	30	18	0	
mcp2k	99416	16	36	0	16	20	0	
mcp2k	99438	18	50	0	29	20	1	
mcp2k	99518	14	36	0	19	17	0	
mcp2k	99526	16	72	0	42	30	0	
mcp2k	99548	12	45	0	23	21	1	
mcp2k	99563	23	74	0	29	45	0	
mcp2k	99636	16	46	0	15	31	0	
mcp2k	99651	13	51	0	36	15	0	
mcp2k	99695	18	77	0	24	53	0	
mcp2k	99702	12	42	0	24	18	0	
mcp2k	99716	10	38	0	35	3	0	
mcp2k	99728	17	65	0	28	33	4	
mcp2k	99768	21	66	0	25	23	18	
mcp2k	99782	14	64	0	32	32	0	
mcp2k	99816	14	43	0	15	28	0	
mcp2k	99826	11	62	1	32	29	0	
mcp2k	99838	12	62	0	18	44	0	
mcp2k	99860	14	31	0	14	17	0	
mcp2k	99959	14	48	0	27	20	1	
mcp2k	99966	20	50	0	41	9	0	
mcp2k	100002	7	59	0	5	41	13	
mcp2k	100032	11	48	0	38	10	0	
mcp2k	100080	18	49	0	20	28	1	
mcp2k	100102	9	29	0	9	20	0	
mcp2k	100135	13	52	0	27	24	1	
mcp2k	100157	13	38	0	26	12	0	
mcp2k	100179	13	45	0	25	19	1	
mcp2k	100190	18	80	0	30	50	0	
mcp2k	100200	12	27	0	18	9	0	
mcp2k	100222	21	121	0	41	80	0	
mcp2k	100245	17	55	0	19	36	0	
mcp2k	100289	9	24	0	15	9	0	
mcp2k	100322	22	69	0	21	48	0	
mcp2k	100420	17	54	0	25	29	0	
mcp2k	100421	22	139	0	37	102	0	
mcp2k	100464	12	39	0	21	18	0	
mcp2k	100486	14	47	0	27	20	0	
mcp2k	100564	9	58	0	27	31	0	
mcp2k	100640	11	48	0	2	46	0	
mcp2k	100728	13	54	0	29	25	0	
mcp2k	100850	17	57	0	37	20	0	
mcp2k	100861	15	38	0	10	28	0	
mcp2k	100927	6	20	0	8	12	0	
mcp2k	101004	15	29	0	15	14	0	
mcp2k	101092	16	46	0	26	20	0	
mcp2k	101169	16	38	0	12	26	0	
mcp2k	101224	14	43	0	8	34	1	
mcp2k	101454	15	49	0	36	13	0	
mcp2k	101466	19	52	0	24	28	0	
mcp2k	101488	14	50	0	33	17	0	
mcp2k	101498	11	44	0	35	9	0	
mcp2k	101520	12	48	0	24	24	0	
mcp2k	101532	15	44	0	28	16	0	
mcp2k	101554	13	83	0	54	29	0	
mcp2k	101565	13	78	0	52	26	0	
mcp2k	101675	8	48	0	37	11	0	
mcp2k	101828	10	35	0	6	29	0	
mcp2k	101873	19	60	0	39	21	0	
mcp2k	102005	12	51	0	19	32	0	
mcp2k	102082	10	55	0	31	24	0	
mcp2k	102247	11	38	0	27	11	0	
mcp2k	102643	16	73	0	52	21	0	
mcp2k	102841	10	53	0	39	14	0	
mcp2k	102940	21	43	0	23	20	0	
mcp2k	103039	13	69	0	28	41	0	
mcp2k	103061	16	72	1	35	36	0	
mcp2k	103193	14	48	0	9	39	0	
mcp2k	103204	16	64	0	14	49	1	
mcp2k	103226	9	38	0	13	25	0	
mcp2k	103270	18	44	0	31	13	0	
mcp2k	103391	12	47	0	19	25	3	
mcp2k	103545	16	36	0	18	18	0	
mcp2k	103567	7	33	1	0	29	3	
mcp2k	103798	14	92	0	82	10	0	
mcp2k	103820	13	125	0	27	96	2	
mcp2k	103952	15	73	0	27	45	1	
mcp2k	104018	13	42	0	25	17	0	
mcp2k	104172	16	76	0	37	39	0	
mcp2k	104216	22	81	0	45	36	0	
mcp2k	104260	11	56	0	29	27	0	
mcp2k	104304	10	35	0	12	23	0	
mcp2k	104920	10	63	0	40	20	3	
mcp2k	105074	15	72	0	28	43	1	
mcp2k	105140	14	40	0	25	15	0	
mcp2k	105206	13	60	0	27	33	0	
mcp2k	105250	18	70	0	46	24	0	
mcp2k	105316	16	86	0	46	40	0	
mcp2k	105338	18	88	0	69	19	0	
mcp2k	105404	18	47	0	30	17	0	
mcp2k	105426	14	46	0	16	26	4	
mcp2k	105492	10	46	0	18	28	0	
mcp2k	105690	13	42	0	27	15	0	
mcp2k	155829	13	52	0	40	12	0	
mcp2k	156093	14	65	0	62	3	0	
mcp2k	156313	11	53	0	20	33	0	
mcp2k	156599	17	48	0	29	19	0	
mcp2k	157215	16	46	0	29	17	0	
mcp2k	157281	10	50	0	41	9	0	
mcp2k	157413	11	44	0	24	20	0	
mcp2k	157677	16	37	0	22	15	0	
mcp2k	158227	10	31	0	13	18	0	
mcp2k	158293	15	47	0	11	36	0	
mcp2k	158315	13	62	0	42	20	0	
mcp2k	158557	19	46	0	14	32	0	
mcp2k	158579	14	53	0	22	31	0	
mcp2k	158601	11	45	0	20	25	0	
mcp2k	158689	8	40	0	33	7	0	
mcp2k	159305	15	49	0	27	22	0	
mcp2k	159371	18	42	1	19	22	0	
mcp2k	159569	9	50	0	34	16	0	
mcp2k	159635	13	39	0	37	2	0	
mcp2k	159723	18	47	0	28	19	0	
mcp2k	160031	15	55	0	28	26	1	
mcp2k	160119	21	225	0	23	202	0	
mcp2k	160163	7	34	0	25	9	0	
mcp2k	160295	14	37	0	21	16	0	
mcp2k	160537	13	64	0	14	50	0	
mcp2k	161043	10	47	0	10	33	4	
mcp2k	161153	13	41	0	18	23	0	
mcp2k	161175	13	46	0	11	35	0	
mcp2k	161725	11	46	0	19	27	0	
mcp2k	161945	9	38	1	36	1	0	
mcp2k	162143	13	76	0	33	43	0	
mcp2k	162253	15	98	0	75	23	0	
mcp2k	162363	15	30	1	15	14	0	
mcp2k	162473	16	114	0	19	95	0	
mcp2k	162517	9	58	0	21	37	0	
mcp2k	162605	18	63	0	36	27	0	
mcp2k	162891	15	44	0	23	21	0	
mcp2k	162913	8	37	0	23	14	0	
mcp2k	163023	16	48	0	30	18	0	
mcp2k	163309	16	73	0	34	38	1	
mcp2k	163463	14	39	0	13	26	0	
mcp2k	163507	16	65	0	33	32	0	
mcp2k	163595	14	51	1	26	24	0	
mcp2k	163705	13	28	0	14	13	1	
mcp2k	163771	14	62	0	23	39	0	
mcp2k	163859	14	52	0	27	25	0	
mcp2k	164189	11	35	0	9	26	0	
mcp2k	164466	10	37	0	19	18	0	
mcp2k	164475	15	56	0	28	28	0	
mcp2k	164576	18	88	0	40	48	0	
mcp2k	164774	18	60	0	29	31	0	
mcp2k	164849	12	37	0	32	5	0	
mcp2k	164862	25	51	0	39	12	0	
mcp2k	165060	11	54	0	25	29	0	
mcp2k	165104	18	71	0	20	51	0	
mcp2k	165157	7	63	1	49	13	0	
mcp2k	165393	16	58	0	36	22	0	
mcp2k	165478	14	57	0	17	40	0	
mcp2k	165544	22	57	0	39	18	0	
mcp2k	165547	10	31	0	16	14	1	
mcp2k	165767	7	27	0	10	17	0	
mcp2k	165855	14	58	0	12	46	0	
mcp2k	165877	12	36	0	13	23	0	
mcp2k	165896	14	49	0	25	24	0	
mcp2k	166006	7	26	0	18	8	0	
mcp2k	166050	8	32	0	17	14	1	
mcp2k	166185	11	37	0	30	7	0	
mcp2k	166251	20	76	0	50	26	0	
mcp2k	166295	14	91	0	46	40	5	
mcp2k	166405	8	24	0	23	1	0	
mcp2k	166603	17	94	0	45	49	0	
mcp2k	166908	15	28	0	19	9	0	
mcp2k	166996	15	62	0	41	20	1	
mcp2k	167109	17	63	1	38	24	0	
mcp2k	167329	17	72	0	54	18	0	
mcp2k	167351	12	41	0	33	8	0	
mcp2k	167461	12	19	0	7	12	0	
mcp2k	167546	10	44	0	21	19	4	
mcp2k	167612	15	103	0	56	47	0	
mcp2k	167703	9	95	0	34	56	5	
mcp2k	167744	13	42	0	26	16	0	
mcp2k	167876	16	47	0	29	18	0	
mcp2k	167964	16	52	1	31	20	0	
mcp2k	168052	13	72	0	29	41	2	
mcp2k	168077	13	53	1	42	10	0	
mcp2k	168096	14	52	0	10	42	0	
mcp2k	168209	13	69	0	28	41	0	
mcp2k	168338	7	27	0	11	16	0	
mcp2k	168448	15	65	0	27	38	0	
mcp2k	168561	13	45	0	28	17	0	
mcp2k	168778	13	36	0	19	17	0	
mcp2k	168822	13	74	0	19	54	1	
mcp2k	168869	7	22	0	9	13	0	
mcp2k	168979	16	54	0	27	25	2	
mcp2k	169067	14	59	0	43	16	0	
mcp2k	169152	18	72	0	46	26	0	
mcp2k	169160	10	29	0	18	11	0	
mcp2k	169182	14	44	0	18	26	0	
mcp2k	169204	9	39	0	17	20	2	
mcp2k	169221	15	69	0	33	36	0	
mcp2k	169240	23	104	0	25	79	0	
mcp2k	169306	10	46	0	9	37	0	
mcp2k	169331	13	48	0	22	25	1	
mcp2k	169622	10	60	0	50	10	0	
mcp2k	169658	14	26	0	5	21	0	
mcp2k	169724	14	59	0	36	23	0	
mcp2k	169746	17	37	0	23	14	0	
mcp2k	169749	14	76	0	23	53	0	
mcp2k	169776	8	102	0	19	82	1	
mcp2k	169793	12	61	0	54	7	0	
mcp2k	169886	13	61	0	38	23	0	
mcp2k	169900	14	73	0	62	11	0	
mcp2k	169966	12	119	0	106	13	0	
mcp2k	170076	13	61	0	42	19	0	
mcp2k	170098	13	85	0	62	23	0	
mcp2k	170189	9	24	0	11	12	1	
mcp2k	170194	10	54	0	25	28	1	
mcp2k	170260	11	32	0	24	8	0	
mcp2k	170274	13	68	0	47	21	0	
mcp2k	170326	14	76	0	49	27	0	
mcp2k	170365	15	38	0	21	17	0	
mcp2k	170414	15	55	0	32	23	0	
mcp2k	170428	13	69	0	29	40	0	
mcp2k	170585	8	68	0	14	52	2	
mcp2k	170651	13	36	0	17	19	0	
mcp2k	170739	18	78	0	27	51	0	
mcp2k	170761	14	73	0	30	43	0	
mcp2k	170898	11	37	0	16	21	0	
mcp2k	170915	14	79	0	27	52	0	
mcp2k	170942	10	25	0	13	12	0	
mcp2k	170978	16	50	1	27	22	0	
mcp2k	171096	14	39	1	28	9	1	
mcp2k	171099	13	56	0	24	32	0	
mcp2k	171143	23	72	0	61	11	0	
mcp2k	171184	12	45	0	38	7	0	
mcp2k	171294	12	82	0	67	15	0	
mcp2k	171352	11	70	0	38	32	0	
mcp2k	171404	11	49	0	22	26	1	
mcp2k	171421	25	60	0	19	38	3	
mcp2k	171426	17	59	0	25	34	0	
mcp2k	171440	9	58	0	38	20	0	
mcp2k	171473	13	42	0	19	23	0	
mcp2k	171484	6	31	0	3	27	1	
mcp2k	171517	9	45	0	20	25	0	
mcp2k	171528	17	61	0	20	41	0	
mcp2k	171536	13	48	0	21	27	0	
mcp2k	171572	11	85	0	16	69	0	
mcp2k	171616	22	106	0	73	33	0	
mcp2k	171729	6	35	0	5	27	3	
mcp2k	171748	11	51	0	21	30	0	
mcp2k	171770	14	72	0	42	29	1	
mcp2k	171778	13	43	0	29	14	0	
mcp2k	171792	12	40	0	21	19	0	
mcp2k	171866	10	40	0	18	22	0	
mcp2k	171935	18	60	0	42	18	0	
mcp2k	171990	13	49	0	24	23	2	
mcp2k	172012	21	64	0	40	24	0	
mcp2k	172015	12	38	0	21	17	0	
mcp2k	172020	11	33	0	15	18	0	
mcp2k	172045	15	49	0	34	15	0	
mcp2k	172064	13	29	0	14	15	0	
mcp2k	172147	15	41	1	18	18	4	
mcp2k	172177	6	56	0	42	14	0	
mcp2k	172232	13	37	0	20	17	0	
mcp2k	172235	9	56	0	23	33	0	
mcp2k	172262	12	86	0	44	42	0	
mcp2k	172298	12	51	0	39	12	0	
mcp2k	172344	10	21	0	18	3	0	
mcp2k	172397	12	47	0	25	22	0	
mcp2k	172463	14	55	0	40	14	1	
mcp2k	172485	16	27	0	14	13	0	
mcp2k	172498	16	51	0	38	13	0	
mcp2k	172543	11	47	0	13	32	2	
mcp2k	172548	16	82	0	50	32	0	
mcp2k	172564	5	30	0	1	20	9	
mcp2k	172617	16	41	0	11	30	0	
mcp2k	172683	10	43	0	9	31	3	
mcp2k	172727	13	79	0	29	50	0	
mcp2k	172734	16	41	0	8	31	2	
mcp2k	172746	19	54	0	31	23	0	
mcp2k	172762	12	44	0	17	27	0	
mcp2k	172850	11	55	0	25	30	0	
mcp2k	172878	19	59	0	28	31	0	
mcp2k	173004	9	49	0	20	29	0	
mcp2k	173048	17	92	0	41	50	1	
mcp2k	173049	9	23	0	12	11	0	
mcp2k	173054	20	65	0	28	37	0	
mcp2k	173086	10	27	0	13	13	1	
mcp2k	173093	7	74	1	34	38	1	
mcp2k	173108	22	137	0	87	50	0	
mcp2k	173180	13	36	0	4	29	3	
mcp2k	173218	19	123	0	79	44	0	
mcp2k	173240	22	78	0	28	50	0	
mcp2k	173277	12	51	0	34	17	0	
mcp2k	173340	17	64	0	38	24	2	
mcp2k	173438	12	46	2	24	20	0	
mcp2k	173450	12	43	0	27	16	0	
mcp2k	173466	8	50	0	32	18	0	
mcp2k	173488	13	42	0	4	38	0	
mcp2k	173495	20	101	0	59	42	0	
mcp2k	173577	13	62	0	46	16	0	
